name,state,place_type,subtype,favorite,lon,lat
Rockcastle,KY,camps,NF,FALSE,-84.348,36.962
Rough River State Park,KY,camps,SP,FALSE,-86.504,37.619
Rushing Creek - LBL,KY,camps,NF,FALSE,-88.049,36.67
Ryans Camp Ramp - DFWR,KY,camps,SFW,FALSE,-85.169,36.827
S - Tree Rec Area,KY,camps,NF,FALSE,-84.073,37.385
Salt River Rec Area,KY,camps,CP,FALSE,-85.94,37.999
Sandhill RV Camp,KY,camps,CP,FALSE,-84.403,36.771
Smith Bay - LBL,KY,camps,NF,FALSE,-88.146,36.897
Smith Ridge - Green River Lake,KY,camps,COE,FALSE,-85.301,37.288
Sugar Bay - LBL,KY,camps,NF,FALSE,-88.126,36.856
Tailwater Below Dam  - Barren River Lake,KY,camps,COE,FALSE,-86.128,36.886
Taylor Bay - LBL,KY,camps,NF,FALSE,-88.023,36.881
Taylorsville Lake State Park,KY,camps,SP,FALSE,-85.23,38.034
The Narrows - Barren River Lake,KY,camps,COE,FALSE,-86.053,36.893
Trace Branch - Buckhorn Lake,KY,camps,COE,FALSE,-83.367,37.271
Turkey Foot Rec Area,KY,camps,NF,FALSE,-83.917,37.466
Twin Knobs Rec Area,KY,camps,NF,FALSE,-83.491,38.096
Twin Lakes - LBL,KY,camps,NF,FALSE,-88.198,36.965
Union County Fair,KY,camps,CP,FALSE,-87.965,37.541
Vastwood Co Park,KY,camps,CP,FALSE,-86.791,37.905
Waitsboro - Lake Cumberland,KY,camps,COE,FALSE,-84.64,37.016
Walnut Creek Marina,KY,camps,CP,FALSE,-86.074,36.811
Wax - Nolin River Lake,KY,camps,COE,FALSE,-86.131,37.344
Wildcat - KY DFWR,KY,camps,SFW,FALSE,-88.141,36.612
Willie Begley Memorial RV Park,KY,camps,CP,FALSE,-83.43,37.141
Wilson Creek Access - DFWR,KY,camps,SFW,FALSE,-85.269,37.288
Wood Creek Lake Ramp - DFWR,KY,camps,SFW,FALSE,-84.177,37.186
Yatesville Lake State Park,KY,camps,SP,FALSE,-82.684,38.089
Yellowbank Creek - Yellowbank WMA,KY,camps,SFW,FALSE,-86.508,37.981
Zilpo Rec Area,KY,camps,NF,FALSE,-83.484,38.071
Abbeville RV Park,LA,camps,CP,FALSE,-92.163,29.978
Acadiana Park,LA,camps,CP,FALSE,-91.988,30.254
Alligator Parish Park,LA,camps,CP,FALSE,-93.721,30.362
Bankston Camp Complex,LA,camps,NF,FALSE,-92.513,31.702
Barksdale AFB Military,LA,camps,MIL,FALSE,-93.619,32.511
Bayou Segnette State Park,LA,camps,SP,FALSE,-90.155,29.9
Beaver Dam,LA,camps,NF,FALSE,-93.306,32.676
Bucktail Camp Complex,LA,camps,NF,FALSE,-93.007,32.905
Chemin - A - Haut State Park,LA,camps,SP,FALSE,-91.85,32.91
Chicot State Park,LA,camps,SP,FALSE,-92.288,30.79
Cloud Crossing Complex,LA,camps,NF,FALSE,-92.907,32.084
Colfax Rec Area Campground,LA,camps,CP,FALSE,-92.727,31.528
Converse Bay Rec Area - Toledo Bend Lake,LA,camps,UTIL,FALSE,-93.785,31.768
Corney Lake Complex,LA,camps,NF,FALSE,-92.744,32.905
Cotile Rec Area,LA,camps,AUTH,FALSE,-92.725,31.328
Coyote Camp Complex,LA,camps,NF,FALSE,-93.05,31.519
Crooked Creek Rec Area,LA,camps,CP,FALSE,-92.486,30.83
Custis Camp Complex,LA,camps,NF,FALSE,-93.026,31.542
Cypremort Point State Park,LA,camps,SP,FALSE,-91.853,29.734
Cypress Bend State Rec Area,LA,camps,SRA,FALSE,-93.677,31.421
Cypress Black Bayou Rec Area,LA,camps,CP,FALSE,-93.677,32.682
Dogwood  Complex,LA,camps,NF,FALSE,-93.193,31.492
Earl Williamson Park,LA,camps,CP,FALSE,-93.973,32.727
Enduro Complex,LA,camps,NF,FALSE,-93.014,30.999
Evangeline Camp Complex,LA,camps,NF,FALSE,-92.611,31.233
Fairview Riverside State Park,LA,camps,SP,FALSE,-90.14,30.409
Farr Park,LA,camps,CP,FALSE,-91.208,30.387
Fontainebleau State Park,LA,camps,SP,FALSE,-90.023,30.345
Frank Anthony RV Park,LA,camps,CP,FALSE,-93.463,33.002
Fullerton Complex,LA,camps,NF,FALSE,-93.108,31.009
Grand Isle State Park,LA,camps,SP,FALSE,-89.956,29.258
Gum Springs Complex,LA,camps,NF,FALSE,-92.779,31.899
Highway 157 Primitive,LA,camps,COE,FALSE,-93.518,33.005
Highway 472 Camp,LA,camps,NF,FALSE,-92.514,31.738
Hodges Gardens State Park,LA,camps,SP,FALSE,-93.425,31.369
Holbrook Parish Park,LA,camps,CP,FALSE,-93.295,30.348
Hunter Camp Complex,LA,camps,NF,FALSE,-93.108,31.009
Indian Creek Recreation Area,LA,camps,SP,FALSE,-92.47,31.114
Intracoastal Parish Park,LA,camps,CP,FALSE,-93.346,30.066
Ivan Lake,LA,camps,COE,FALSE,-93.493,32.831
Jimmie Davis State Park,LA,camps,SP,FALSE,-92.52,32.25
John Blank Sportsman Park,LA,camps,CP,FALSE,-92.824,30.227
Kemper Williams Parish Park,LA,camps,CP,FALSE,-91.293,29.672
Kincaid Complex,LA,camps,NF,FALSE,-92.632,31.258
Kisatchie Bayou Complex,LA,camps,NF,FALSE,-93.093,31.445
Lake Bistineau State Park,LA,camps,SP,FALSE,-93.376,32.443
Lake Bruin State Park,LA,camps,SP,FALSE,-91.2,31.961
Lake Claiborne State Park,LA,camps,SP,FALSE,-92.923,32.713
Lake DArbonne State Park,LA,camps,SP,FALSE,-92.491,32.783
Lake End City Park,LA,camps,CP,FALSE,-91.188,29.72
Lake End Park,LA,camps,CP,FALSE,-91.188,29.72
Lake End Park,LA,camps,CP,FALSE,-91.188,29.72
Lake Fausse Pointe State Park,LA,camps,SP,FALSE,-91.608,30.062
Lamar Dixon Expo RV Center,LA,camps,CP,FALSE,-90.954,30.194
Lincoln Parish Park,LA,camps,CP,FALSE,-92.602,32.59
Loran Site Complex,LA,camps,NF,FALSE,-92.568,31.097
Lorrain Parish Park,LA,camps,CP,FALSE,-92.908,30.129
Lotus Camp,LA,camps,NF,FALSE,-93.132,31.486
New Orleans Reserve Military,LA,camps,MIL,FALSE,-90.02,29.821
North Toledo Bend State Park,LA,camps,SP,FALSE,-93.731,31.592
Oak Camp Complex,LA,camps,NF,FALSE,-93.06,31.516
Oak Grove City Park,LA,camps,CP,FALSE,-91.395,32.857
Oak Ridge,LA,camps,UTIL,FALSE,-93.896,31.898
Oak Ridge State Rec Area - Toledo Bend Lake,LA,camps,SRA,FALSE,-93.896,31.898
Opelousas City RV Park,LA,camps,CP,FALSE,-92.081,30.533
Palmetto Island State Park,LA,camps,SP,FALSE,-92.152,29.869
Pearson Camp Complex,LA,camps,NF,FALSE,-92.571,31.718
Pleasure Point State Rec Area - Toledo Bend Lake,LA,camps,SRA,FALSE,-93.578,31.244
Poverty Point Reservoir State Park,LA,camps,SP,FALSE,-91.494,32.483
Rapides Coliseum,LA,camps,CP,FALSE,-92.503,31.296
Rayne RV Park Gossen Memorial Park,LA,camps,CP,FALSE,-92.274,30.25
Red Bluff Camp Complex,LA,camps,NF,FALSE,-93.144,31.498
Saddle Bayou Camp Complex,LA,camps,NF,FALSE,-92.602,31.703
Sam Houston Jones State Park,LA,camps,SP,FALSE,-93.244,30.301
San Miguel Park State Rec Area,LA,camps,SRA,FALSE,-93.698,31.57
South Abutment East,LA,camps,COE,FALSE,-93.513,32.7
South Toledo Bend State Park,LA,camps,SP,FALSE,-93.573,31.211
St. Bernard State Park,LA,camps,SP,FALSE,-89.901,29.864
Stuart Complex,LA,camps,NF,FALSE,-92.445,31.51
Teague Lake Primitive,LA,camps,COE,FALSE,-93.522,33.019
Tickfaw State Park,LA,camps,SP,FALSE,-90.628,30.391
Toledo Bend Military,LA,camps,MIL,FALSE,-93.576,31.266
Turkey Trot Complex,LA,camps,NF,FALSE,-92.951,32.893
Turtle Slide,LA,camps,NF,FALSE,-93.307,32.671
Twin Lakes Military - Camp Beauregard,LA,camps,MIL,FALSE,-92.346,31.38
Valentine Lake North Shore,LA,camps,NF,FALSE,-92.68,31.244
Valentine Lake South Shore,LA,camps,NF,FALSE,-92.687,31.24
White Oak Park,LA,camps,CP,FALSE,-93.112,30.303
Airey Lake,MS,camps,NF,FALSE,-89.06,30.69
Archusa Creek Waterpark,MS,camps,AUTH,FALSE,-88.71,32.032
Atwood Water Park,MS,camps,AUTH,FALSE,-90.09,31.576
Bay Springs Lake,MS,camps,COE,FALSE,-88.34,34.589
Beach Point - Sardis Lake,MS,camps,COE,FALSE,-89.81,34.419
Big Biloxi Rec Area,MS,camps,NF,FALSE,-89.13,30.569
Big Creek Waterpark,MS,camps,UTIL,FALSE,-89.315,31.667
Blue Bluff,MS,camps,COE,FALSE,-88.533,33.847
Blue Lake,MS,camps,NF,FALSE,-90.811,32.821
Bogue Chitto Water Park,MS,camps,CP,FALSE,-90.279,31.162
Bryant - Grenada Lake,MS,camps,COE,FALSE,-89.698,33.921
Buccaneer State Park,MS,camps,SP,FALSE,-89.402,30.266
Burnside Lake Water Park,MS,camps,AUTH,FALSE,-89.1,32.844
Bynum Creek - Enid Lake,MS,camps,COE,FALSE,-89.736,34.178
Chewalla Lake,MS,camps,NF,FALSE,-89.34,34.731
Chickasaw Hill - Enid Lake,MS,camps,COE,FALSE,-89.823,34.166
Choctaw - Grenada Lake,MS,camps,COE,FALSE,-89.632,33.831
Choctaw Lake Rec Area,MS,camps,NF,FALSE,-89.146,33.275
Clarkco State Park,MS,camps,SP,FALSE,-88.704,32.104
Clear Creek - Sardis Lake,MS,camps,COE,FALSE,-89.702,34.429
Clear Spgs Rec Area,MS,camps,NF,FALSE,-90.985,31.425
Coal Bluff Park,MS,camps,UTIL,FALSE,-89.779,32.588
Crossroads Arena,MS,camps,CP,FALSE,-88.549,34.91
Cypress Creek Landing,MS,camps,NF,FALSE,-89.004,30.968
Davis Bayou - Gulf Islands National Seashore,MS,camps,NS,FALSE,-88.796,30.397
Davis Lake Rec Area,MS,camps,NF,FALSE,-88.94,34.047
Dewayne Hayes,MS,camps,COE,FALSE,-88.471,33.601
DLo Water Park,MS,camps,CP,FALSE,-89.896,31.979
Dry Creek Water Park,MS,camps,AUTH,FALSE,-89.726,31.75
Dub Patton - Arkabutla Lake,MS,camps,COE,FALSE,-90.113,34.774
Dunns Falls Water Park,MS,camps,AUTH,FALSE,-88.822,32.229
Elmers Hill - Sardis Lake,MS,camps,COE,FALSE,-89.813,34.419
Elvis Presley Lake,MS,camps,SFW,FALSE,-88.678,34.26
Fairley Bridge Landing,MS,camps,NF,FALSE,-88.972,30.92
Flint Creek Waterpark,MS,camps,AUTH,FALSE,-89.135,30.874
Fords Well Horse Camp- Enid Lake,MS,camps,COE,FALSE,-89.798,34.137
George P Cossar State Park,MS,camps,SP,FALSE,-89.888,34.132
Gin Creek - Okatibbee Lake,MS,camps,COE,FALSE,-88.809,32.521
Goshen Springs,MS,camps,UTIL,FALSE,-89.929,32.505
Graham Lake - Sardis Lake,MS,camps,COE,FALSE,-89.485,34.532
Grand Gulf Military Park,MS,camps,CP,FALSE,-91.05,32.028
Great River Road State Park,MS,camps,SP,FALSE,-91.052,33.847
Gulf Marine State Park,MS,camps,SP,FALSE,-88.858,30.391
Gums Crossing - Grenada Lake,MS,camps,COE,FALSE,-89.627,33.902
Hays Crossing - Sardis Lake,MS,camps,COE,FALSE,-89.759,34.454
Hernando Point - Arkabutla Lake,MS,camps,COE,FALSE,-90.075,34.738
Holmes County State Park,MS,camps,SP,FALSE,-89.92,33.027
Howard Stafford Park and Lake,MS,camps,CP,FALSE,-89.021,34.236
Hugh White State Park,MS,camps,SP,FALSE,-89.729,33.803
Hurricane Landing - Sardis Lake,MS,camps,COE,FALSE,-89.575,34.496
J. P. Coleman State Park,MS,camps,SP,FALSE,-88.167,34.931
Janice Rec.Area,MS,camps,NF,FALSE,-89.05,30.995
Jeff Busby - Natchez Trace Pkwy,MS,camps,NP,FALSE,-89.262,33.416
John W Kyle State Park,MS,camps,SP,FALSE,-89.811,34.412
Keesler AFB Military,MS,camps,MIL,FALSE,-88.956,30.408
Kellys Crossing - Arkabutla Lake,MS,camps,COE,FALSE,-90.105,34.73
Kemper County Lake,MS,camps,SP,FALSE,-88.72,32.803
Lake Boque Homa,MS,camps,SP,FALSE,-89.025,31.712
Lake Charlie Capps,MS,camps,SP,FALSE,-90.957,33.865
Lake Claude Bennett,MS,camps,SP,FALSE,-89.034,32.1
Lake Columbia,MS,camps,SP,FALSE,-89.734,31.182
Lake Lamar Bruce,MS,camps,SP,FALSE,-88.672,34.389
Lake Lincoln State Park,MS,camps,SP,FALSE,-90.341,31.673
Lake Lowndes State Park,MS,camps,SP,FALSE,-88.303,33.427
Lake Mary Crawford,MS,camps,SP,FALSE,-90.16,31.574
Lake Mike Conner,MS,camps,SP,FALSE,-89.649,31.572
Lake Monroe,MS,camps,SP,FALSE,-88.565,33.946
Lake Perry,MS,camps,SP,FALSE,-88.905,31.133
Lake Ross Barnett,MS,camps,SP,FALSE,-89.592,31.832
Lake Tom Bailey,MS,camps,SP,FALSE,-88.528,32.422
Lake Walker Military - Camp Shelby,MS,camps,MIL,FALSE,-89.209,31.208
Leake County Water Park,MS,camps,AUTH,FALSE,-89.728,32.631
Lefleurs Bluff State Park,MS,camps,SP,FALSE,-90.15,32.331
Legion State Park,MS,camps,SP,FALSE,-89.047,33.154
Leroy Percy State Park,MS,camps,SP,FALSE,-90.936,33.161
Little Black Creek Waterpark,MS,camps,AUTH,FALSE,-89.488,31.083
Little Sunflower River,MS,camps,NF,FALSE,-90.817,32.696
Long Branch - Enid Lake,MS,camps,COE,FALSE,-89.843,34.126
Low Head Dam,MS,camps,CP,FALSE,-89.743,32.622
Lower Lake - Sardis Lake,MS,camps,COE,FALSE,-89.792,34.401
Marathon Lake,MS,camps,NF,FALSE,-89.364,32.205
Maynor Creek Waterpark,MS,camps,AUTH,FALSE,-88.722,31.657
McLeod Water Park,MS,camps,AUTH,FALSE,-89.479,30.392
Mississippi Petrified Forest,MS,camps, ,FALSE,-90.324,32.514
Mississippi State Univ. - John W Starr Memorial Rv park,MS,camps,SP,FALSE,-88.874,33.359
Moodys Landing,MS,camps,NF,FALSE,-89.118,31.055
Morgans Landing,MS,camps,CP,FALSE,-88.511,33.8
Natchez State Park,MS,camps,SP,FALSE,-91.202,31.602
Neshoba County Coliseum,MS,camps,CP,FALSE,-89.104,32.815
Neshoba County Lake,MS,camps,CP,FALSE,-89.011,32.71
North  Rec   Composite,MS,camps,NF,FALSE,-90.76,32.869
North Abutment - Grenada Lake,MS,camps,COE,FALSE,-89.78,33.844
North Graysport - Grenada Lake,MS,camps,COE,FALSE,-89.605,33.831
Oak Grove,MS,camps, ,FALSE,-89.804,34.409
Okatibbee Lake Waterpark,MS,camps,AUTH,FALSE,-88.779,32.5
Okatoma Water Park,MS,camps,AUTH,FALSE,-89.682,31.846
Oktibbeha County Lake,MS,camps,CP,FALSE,-88.933,33.506
Old Fort - Grenada Lake,MS,camps,COE,FALSE,-89.764,33.8
Outlet Channel  - Arkabutla Lake,MS,camps,COE,FALSE,-90.115,34.771
Pats Bluff - Sardis Lake,MS,camps,COE,FALSE,-89.732,34.421
Paul B Johnson State Park,MS,camps,SP,FALSE,-89.23,31.135
Percy Quin State Park,MS,camps,SP,FALSE,-90.497,31.192
Persimmon Hill - Enid Lake,MS,camps,COE,FALSE,-89.903,34.136
Piney Grove,MS,camps,COE,FALSE,-88.328,34.569
Pleasant Hill - Arkabutla Lake,MS,camps,COE,FALSE,-90.099,34.779
Plum Point - Enid Lake,MS,camps,COE,FALSE,-89.854,34.162
Point Pleasant - Enid Lake,MS,camps,COE,FALSE,-89.839,34.137
Puskus Lake,MS,camps,NF,FALSE,-89.348,34.438
Rocky Springs - Natchez Trace Pkwy,MS,camps,NP,FALSE,-90.809,32.089
Roosevelt State Park,MS,camps,SP,FALSE,-89.666,32.319
Shepard State Park,MS,camps,SP,FALSE,-88.626,30.373
Shields RV Military - Gulfport NCB,MS,camps,MIL,FALSE,-89.104,30.382
Shockaloe Base Camp I,MS,camps,NF,FALSE,-89.562,32.367
Simpson County Lake,MS,camps,CP,FALSE,-89.79,31.913
Skuna/Turkey Creek - Grenada Lake,MS,camps,COE,FALSE,-89.689,33.878
Sleepy Bend,MS,camps, ,FALSE,-89.792,34.401
South Recreation Composite,MS,camps,NF,FALSE,-90.793,32.713
Teckville - Sardis Lake,MS,camps,COE,FALSE,-89.659,34.506
Timberlake - Ross Barnett Reservoir,MS,camps,CP,FALSE,-90.04,32.386
Tippah County Lake,MS,camps,SP,FALSE,-88.952,34.796
Tishomingo State Park,MS,camps,SP,FALSE,-88.193,34.614
Tombigbee State Park,MS,camps,SP,FALSE,-88.62,34.229
Town Creek,MS,camps,COE,FALSE,-88.497,33.608
Trace State Park,MS,camps,SP,FALSE,-88.887,34.26
Turkey Creek Water Park,MS,camps,AUTH,FALSE,-89.153,32.402
Turkey Fork Rec.Area,MS,camps,NF,FALSE,-88.703,31.339
Twiltley Branch - Okatibbee Lake,MS,camps,COE,FALSE,-88.813,32.495
Walkiah Bluff Water Park,MS,camps,AUTH,FALSE,-89.787,30.572
Wall Doxey State Park,MS,camps,SP,FALSE,-89.462,34.665
Wallace Creek - Enid Lake,MS,camps,COE,FALSE,-89.896,34.167
Warfield Point Park,MS,camps,CP,FALSE,-91.126,33.349
Water Valley Landing - Enid Lake,MS,camps,COE,FALSE,-89.762,34.143
Weaver Creek,MS,camps,CP,FALSE,-88.422,33.948
West Side City Park,MS,camps,CP,FALSE,-88.572,34.662
Whites Creek Lake County Campground,MS,camps,CP,FALSE,-89.282,33.562
Whitten Park/Fulton,MS,camps,COE,FALSE,-88.416,34.29
Wyatt Crossing - Sardis Lake,MS,camps,COE,FALSE,-89.581,34.55
Adair State Park,OK,camps,SP,FALSE,-94.626,35.832
Afton Landing - Chouteau Lake,OK,camps,COE,FALSE,-95.487,35.946
Alabaster Caverns State Park,OK,camps,SP,FALSE,-99.148,36.698
Alberta Creek - Lake Texoma,OK,camps,COE,FALSE,-96.609,33.953
Altus AFB Military,OK,camps,MIL,FALSE,-99.29,34.653
Appalachia Bay - Keystone Lake,OK,camps,COE,FALSE,-96.29,36.187
Applegate Cove - Kerr Reservoir,OK,camps,COE,FALSE,-94.824,35.362
Arcadia Lake,OK,camps,CP,FALSE,-97.379,35.653
Arrowhead Point - Webbers Falls Lake,OK,camps,COE,FALSE,-95.185,35.607
Arrowhead State Park,OK,camps,SP,FALSE,-95.635,35.163
Bear Creek Cove - Kaw Lake,OK,camps,COE,FALSE,-96.906,36.84
Beaver Dunes State Park,OK,camps,SP,FALSE,-100.512,36.836
Beaver Point - Fort Supply Lake,OK,camps,COE,FALSE,-99.575,36.55
Beavers Bend State Park,OK,camps,SP,FALSE,-94.688,34.137
Bell Cow Lake and Equestrian,OK,camps,CP,FALSE,-96.939,35.731
Belle Starr Park - Eufaula Lake,OK,camps,COE,FALSE,-95.541,35.34
Below the Dam - Lake Wister State Park,OK,camps,SP,FALSE,-94.714,34.941
Bernice State Park,OK,camps,SP,FALSE,-94.904,36.626
Big Bend - Canton Lake,OK,camps,COE,FALSE,-98.619,36.116
Big Creek Ramp - Oologah Lake,OK,camps,COE,FALSE,-95.541,36.73
Billy Creek,OK,camps,NF,FALSE,-94.735,34.687
Birch Cove - Birch Lake,OK,camps,COE,FALSE,-96.166,36.522
Black Mesa State Park,OK,camps,SP,FALSE,-102.882,36.84
Blackhawk RV Military - Camp Gruber,OK,camps,MIL,FALSE,-95.207,35.676
Blaine Park - Canton Lake,OK,camps,COE,FALSE,-98.598,36.08
Bloomington Pubilc Use Area - Clinton Lake,OK,camps,COE,FALSE,-95.389,38.913
Blue Bill Point - Fort Gibson Lake,OK,camps,COE,FALSE,-95.335,36.043
Blue Creek - Oologah Lake,OK,camps,COE,FALSE,-95.593,36.454
Bluestem Lake,OK,camps,CP,FALSE,-96.392,36.647
Bluff Landing - Arkansas River,OK,camps,COE,FALSE,-95.559,36.069
Boggy Depot State Park,OK,camps,SP,FALSE,-96.312,34.321
Boiling Springs State Park,OK,camps,SP,FALSE,-99.304,36.454
Brewers Bend - Webbers Falls Lake,OK,camps,COE,FALSE,-95.181,35.576
Brier Creek - Lake Texoma,OK,camps,COE,FALSE,-96.862,33.921
Brooken Cove - Eufaula Lake,OK,camps,COE,FALSE,-95.391,35.288
Brush Creek - Keystone Lake,OK,camps,COE,FALSE,-96.248,36.151
Brushy Lake State Park,OK,camps,SP,FALSE,-94.817,35.542
Buckhorn - Chickasaw National Rec Area,OK,camps,NRA,FALSE,-96.994,34.433
Bull Creek Peninsula - Skiatook Lake,OK,camps,COE,FALSE,-96.219,36.418
Buncombe Creek - Lake Texoma,OK,camps,COE,FALSE,-96.81,33.897
Buzzards Roost - Lake Murray State Park,OK,camps,SP,FALSE,-97.09,34.053
Canadian - Canton Lake,OK,camps,COE,FALSE,-98.608,36.09
Caney Bend,OK,camps, ,FALSE,-96.116,36.918
Caney Creek - Lake Texoma,OK,camps,COE,FALSE,-96.703,33.927
Carters Landing - Tenkiller Ferry Lake,OK,camps,COE,FALSE,-94.893,35.798
Cato Creek Landing - Tenkiller Ferry Lake,OK,camps,COE,FALSE,-94.977,35.635
Cedar Grove - Lake Murray State Park,OK,camps,SP,FALSE,-97.097,34.092
Cedar Lake,OK,camps,NF,FALSE,-94.694,34.78
Central - Chickasaw National Rec Area,OK,camps,NRA,FALSE,-96.968,34.505
Chandler City Park - Purcell,OK,camps,CP,FALSE,-97.377,34.986
Cherokee City RV Park,OK,camps,CP,FALSE,-98.348,36.757
Cherokee Landing State Park,OK,camps,SP,FALSE,-94.908,35.763
Cherokee State Park,OK,camps,SP,FALSE,-95.013,36.483
Chicken Creek - Tenkiller Ferry Lake,OK,camps,COE,FALSE,-94.96,35.683
Chisolm Trail Ridge - Waurika Lake,OK,camps,COE,FALSE,-98.035,34.25
Chouteau Bend - Fort Gibson Lake,OK,camps,COE,FALSE,-95.27,36.186
Claremore Expo RV Park,OK,camps,CP,FALSE,-95.631,36.315
Clayton Lake State Park,OK,camps,SP,FALSE,-95.306,34.54
Clear Creek Lake,OK,camps,CP,FALSE,-97.851,34.587
Cleo Springs RV Park,OK,camps,CP,FALSE,-98.442,36.407
Clermont - Oologah Lake,OK,camps,COE,FALSE,-95.617,36.459
Cold Springs - Chickasaw National Rec Area,OK,camps,NRA,FALSE,-96.961,34.501
Collier Landing City,OK,camps,CP,FALSE,-98.343,34.833
Cookson Bend - Tenkiller Ferry Lake,OK,camps,COE,FALSE,-94.96,35.707
Coon Creek Cove - Kaw Lake,OK,camps,COE,FALSE,-96.924,36.782
Cordell Park,OK,camps,CP,FALSE,-98.987,35.297
Cowlington Point - Kerr Reservoir,OK,camps,COE,FALSE,-94.827,35.321
Cowskin Bay South - Keystone Lake,OK,camps,COE,FALSE,-96.364,36.231
Crowder Lake University State Park,OK,camps,SP,FALSE,-98.697,35.403
Dam Site - Fort Gibson Lake,OK,camps,COE,FALSE,-95.23,35.865
Dam Site - Lake Texoma,OK,camps,COE,FALSE,-96.564,33.818
Dam Site South - Eufaula Lake,OK,camps,COE,FALSE,-95.372,35.3
Deep Fork - Lake Eufaula State Park,OK,camps,SP,FALSE,-95.587,35.399
Doby Springs Park,OK,camps,CP,FALSE,-99.775,36.828
Dogwood Drive - Lake Eufaula State Park,OK,camps,SP,FALSE,-93.833,35.401
Doris Campground - Wichita Mts NWR,OK,camps,USFW,FALSE,-98.644,34.718
Dukes - Lake Murray State Park,OK,camps,SP,FALSE,-97.111,34.108
East Burns Run - Lake Texoma,OK,camps,COE,FALSE,-96.574,33.851
East Side - Lake Lawtonka,OK,camps,CP,FALSE,-98.487,34.751
Edgewater Park - Lawton,OK,camps,CP,FALSE,-98.371,34.826
Elephant Rock - Lake Murray State Park,OK,camps,SP,FALSE,-97.1,34.092
Elk City Lake Park,OK,camps,CP,FALSE,-99.416,35.366
Elk Creek Landing - Tenkiller Ferry Lake,OK,camps,COE,FALSE,-94.903,35.751
Elm Point - Eufaula Lake,OK,camps,COE,FALSE,-95.599,35.014
Feyodi Creek RV Park,OK,camps,CP,FALSE,-96.434,36.279
Field Trial Area - Lake Murray State Park,OK,camps,SP,FALSE,-97.089,34.12
Flat Rock Creek - Fort Gibson Lake,OK,camps,COE,FALSE,-95.327,36.046
Fort Cobb - Area 1,OK,camps,SP,FALSE,-98.476,35.177
Fort Cobb - Area 2,OK,camps,SP,FALSE,-98.473,35.175
Fort Cobb - Area 3,OK,camps,SP,FALSE,-98.44,35.174
Fort Cobb - Area 4,OK,camps,SP,FALSE,-98.446,35.18
Fort Cobb - Area 5,OK,camps,SP,FALSE,-98.475,35.165
Fort Gibson - Fort Gibson Lake,OK,camps,COE,FALSE,-95.265,35.909
Foss State Park,OK,camps,SP,FALSE,-99.191,35.53
Fuqua Lake,OK,camps,CP,FALSE,-97.678,34.597
Gentry Creek Landing - Eufaula Lake,OK,camps,COE,FALSE,-95.665,35.501
Gore Landing,OK,camps,CP,FALSE,-95.097,35.523
Great Plains State Park,OK,camps,SP,FALSE,-98.969,34.746
Great Salt Plains State Park,OK,camps,SP,FALSE,-98.158,36.751
Greenleaf State Park,OK,camps,SP,FALSE,-95.171,35.624
Guthrie Lake,OK,camps,CP,FALSE,-97.443,35.816
Guy Sandy - Chickasaw National Rec Area,OK,camps,NRA,FALSE,-97.05,34.447
Hackberry Bend - Beaver Dunes State Park,OK,camps,SP,FALSE,-100.514,36.84
Hardesty Park - Optima Lake,OK,camps,COE,FALSE,-101.159,36.651
Hawthorn Bluff - Oologah Lake,OK,camps,COE,FALSE,-95.681,36.432
Healdton Municipal Lake,OK,camps,CP,FALSE,-97.453,34.239
Heart of Oklahoma Exposition Center,OK,camps,CP,FALSE,-96.938,35.346
Heyburn Park,OK,camps,COE,FALSE,-96.307,35.945
Hickory Creek - Lake Texoma,OK,camps,COE,FALSE,-96.995,33.971
Hickory Point - Dripping Springs State Park,OK,camps,SP,FALSE,-96.077,35.603
Highway 9 Landing - Eufaula Lake,OK,camps,COE,FALSE,-95.491,35.243
Hobart Lions Club RV Park,OK,camps,CP,FALSE,-99.093,35.022
Hochatown State Park,OK,camps,SP,FALSE,-94.741,34.177
Holdenville Lake,OK,camps,CP,FALSE,-96.363,35.024
Hominy Municipal Lake,OK,camps,CP,FALSE,-96.426,36.406
Honey Creek State Park,OK,camps,SP,FALSE,-94.783,36.575
Hugo Lake - Kiamichi State Park,OK,camps,SP,FALSE,-95.408,34.02
Jim Thorpe Park,OK,camps,CP,FALSE,-96.687,36.118
John Wells Park,OK,camps,CP,FALSE,-95.098,35.23
Johnson Creek - Lake Texoma,OK,camps,COE,FALSE,-96.569,34.001
Johnstone Park,OK,camps,CP,FALSE,-95.972,36.757
Juniper Point - Lake Texoma,OK,camps,COE,FALSE,-96.832,33.86
Keystone State Park,OK,camps,SP,FALSE,-96.265,36.138
Kiamichi Park - Hugo Lake,OK,camps,COE,FALSE,-95.402,34.003
Kiowa Park - Waurika Lake,OK,camps,COE,FALSE,-98.087,34.261
Lake Carl Blackwell,OK,camps, ,FALSE,-97.21,36.125
Lake Chickasha,OK,camps,CP,FALSE,-98.129,35.147
Lake Elmer Thomas Military - Fort Sill,OK,camps,MIL,FALSE,-98.515,34.72
Lake Frederick Park,OK,camps,CP,FALSE,-98.89,34.516
Lake McAlester,OK,camps,CP,FALSE,-95.814,35.033
Lake McMurtry East,OK,camps,CP,FALSE,-97.177,36.183
Lake McMurtry West,OK,camps,CP,FALSE,-97.188,36.17
Lake Ponca,OK,camps,CP,FALSE,-97.02,36.727
