lon,lat,name,type,open,sites,elev,amenities,state
-86.661,38.062,Saddle Lake Rec Area,NF,all year,13, ,NH ND NW NS NR N$ ,IN
-85.629,40.768,Salamonie State Lake - Lost Bridge West SRA,SP,all year,250, ,E FT SH RS ,IN
-87.255,38.059,Scales Lake Park,CP, ,140, ,E DP DW SH ,IN
-87.076,39.931,Shades State Park,SP,all year,105, ,NH DP DW SH RS ,IN
-87.232,39.165,Shakamak State Park,SP,all year,165, ,E DP DW SH RS ,IN
-86.019,38.070,South Harrison Co Park,CP, , , ,E DP DW SH ,IN
-86.412,38.733,Spring Mill State Park,SP,all year,220, ,E DP DW SH RS ,IN
-86.564,38.485,Springs Valley Rec Area,NF, ,10, ,NH ND NS NR ,IN
-86.077,38.817,Starve Hollow  State Rec Area,SRA,all year,200, ,WES DP DW SH RS ,IN
-85.034,41.668,Steuben County Park,CP,early may-late sep, , ,E DP ,IN
-87.394,39.104,Sullivan County Park,CP, ,450, ,WE DP DW SH ,IN
-85.303,40.026,Summit Lake State Park,SP,all year,125, ,E DP DW SH RS ,IN
-87.142,39.054,Sunset City Park,CP, , , ,WE L$ ,IN
-86.477,38.316,Sycamore Springs Park,CP, , , ,E RS N$ ,IN
-86.578,41.107,Tippecanoe River State Park,SP,all year,120, ,E DP SH RS ,IN
-86.643,38.134,Tipsaw,NF,mid may-late sep,50, ,E DP DW SH RS ,IN
-87.202,39.882,Turkey Run State Park,SP,all year,210, ,E DP 40ft DW SH RS ,IN
-87.560,38.092,Vanderburgh 4H Campground,CP, ,31, ,WES DP DW SH ,IN
-85.229,39.078,Versailles State Park,SP,all year,225, ,E DP SH RS ,IN
-86.679,40.593,Wabash and Erie Canal Park,CP, , , ,E DW SH ,IN
-85.824,40.791,Wabash City RV Park,CP, , , ,NULL,IN
-86.928,38.736,West Boggs Park,CP, ,220, ,E DP ,IN
-85.438,39.904,Westwood Park,AUTH,mid may-mid oct,45, ,E DP DW SH ,IN
-85.969,40.124,White River Campground,CP, ,106, ,E DP DW SH ,IN
-84.942,39.612,Whitewater Memorial State Park,SP,all year,280, ,E DP 40ft DW SH RS ,IN
-87.517,40.971,Willow Slough State Fish and Wildlife Area,SP, ,50, ,NH DW SH NR ,IN
-86.339,39.186,Yellowwood State Forest,SP, ,80, ,NH ND NS NR ,IN
-95.582,38.673,110 Mile Park - Pomona Reservoir,COE, ,25, ,NH NR ,KS
-97.657,39.546,Airport Park,CP, ,15, ,WE DP L$ ,KS
-98.049,37.175,Anthony City Lake,CP, ,66, ,E DW SH ,KS
-97.764,37.247,Argonia River Park,CP, ,14, ,WES DP FT DW SH ,KS
-100.761,37.148,Arkalon Park,CP, ,100,2549,WE DP DW SH ,KS
-95.751,38.493,Arrow Rock - Melvern Reservoir,COE,early may-late sep, , ,WE DP DW SH RS L$ ,KS
-95.451,39.638,Atchison County Lake,CP, , , ,NH ND DW NS L$ ,KS
-95.174,39.632,Atchison State Fishing Lake,SP,all year,16, ,NH ND NS RS L$ ,KS
-101.042,39.818,Atwood Lions Club Park,CP, ,9,2838,E DP DW SH ,KS
-101.042,39.815,Atwood Lions Park,CP, , ,2835,E FT DW SH ,KS
-95.779,39.457,Banner Creek,CP, ,34, ,WE DP DW SH L$ ,KS
-94.720,37.023,Baxter Springs Riverside Park,CP, , , ,E DP L$ ,KS
-97.288,39.567,Berner Memorial Campground,CP, , , ,E DP FT DW SH L$ ,KS
-101.257,37.898,Beymer Water Recreation Park,CP, ,8,2999,WE FT DW L$ ,KS
-94.939,37.274,Big Brutus Museum,CP, ,10, ,E DP DW SH ,KS
-95.376,38.912,Bloomington East - Clinton Lake,COE,early apr-late sep,300, ,WE DP FT DW SH RS ,KS
-96.666,39.683,Blue Rapids/Riverside City Park,CP, , , ,E DP DW SH ,KS
-98.005,38.633,Boldt Bluff - Kanopolis Lake,COE, , , ,NH ND NS NR ,KS
-100.000,38.069,Buckner Valley Park,CP, , ,2343,E DW ,KS
-95.446,37.806,Camp Hunter Park,CP, , , ,E DP ,KS
-99.168,38.177,Camp Pawnee,CP,early apr-mid oct,12,2024,E FT DW ,KS
-96.536,38.693,Canning Creek - Council Grove Lake,COE,mid apr-late oct,45, ,WES DP DW SH RS PA L$ ,KS
-95.678,38.675,Carbolyn Park - Pomona Lake,COE,early may-late sep,30, ,WE DP DW SH RS L$ ,KS
-95.849,37.257,Card Creek - Elk City Lake,COE, , , ,E DP NS NR L$ ,KS
-97.163,37.275,Cave Park,CP, , , ,NH ,KS
-99.732,38.808,Cedar Bluff State Park - North Shore,SP,all year,254,2168,E DP SH RS ,KS
-99.764,38.772,Cedar Bluff State Park - South Shore,SP,all year,315,2194,RS ,KS
-95.609,38.693,Cedar Park - Pomona Reservoir,COE, , , ,NH ND NS NR ,KS
-96.152,39.703,Centralia Lake,CP, , , ,E ,KS
-98.114,39.455,Chautauqua Park,CP, , , ,E DP FT DW NS N$ ,KS
-97.790,37.753,Cheney State Park - East Shore,SP,all year,625, ,RS ,KS
-97.832,37.724,Cheney State Park - West Shore,SP,all year,300, ,E DP DW SH RS ,KS
-95.471,37.284,Cherryvale - Big Hill Lake,COE,early apr-late oct,30, ,WES DP DW SH RS ,KS
-101.894,37.119,Cimarron,NF, ,14,3389,NH ND NS NR ,KS
-97.014,39.208,Clay County Park,CP, ,240, ,WE DP DW SH ,KS
-95.354,38.942,Clinton State Park,SP,all year,450, ,E 40ft RS ,KS
-95.719,38.501,Coeur DAlene - Melvern Lake,COE,early may-late sep, , ,WES DP DW SH RS L$ ,KS
-97.086,38.391,Cottonwood Point - Marion Lake,COE,mid mar-mid nov, , ,E DP DW SH RS PA ,KS
-97.893,39.781,Courtland City Park,CP, ,5, ,NH ND FT DW NS N$ ,KS
-94.664,37.476,Crawford State Fishing Lake,SP,all year,115, ,E RS ,KS
-94.813,37.644,Crawford State Park,SP,all year,500, ,E DP RS ,KS
-96.936,39.085,Curtis Creek - Milford Lake,COE,mid apr-late sep,80, ,WE DP DW SH RS L$ ,KS
-95.756,38.248,Dam Site Area - John Redmond Reservoir,COE,early may-late sep, , ,E DP DW SH RS ,KS
-96.069,37.646,Damsite - Fall River Lake,COE,early apr-late oct,30, ,WES DP DW SH RS PA ,KS
-95.104,37.177,Danny Elliott Park,CP, ,4, ,WE DP DW SH ,KS
-99.947,37.775,Dodge City Roadside Park,CP, ,5,2523,NH ND NS ,KS
-95.736,38.192,Drake City Park,CP, ,8, ,E FT DW SH L$ ,KS
-95.078,37.036,East River Park,CP, , , ,E DP ,KS
-95.747,38.536,Eisenhower State Park,SP,all year,230, ,E 60ft DW SH RS ,KS
-96.786,37.833,El Dorado State Park,SP,all year,1100, ,E 40ft SH RS ,KS
-95.771,37.256,Elk City State Park,SP,all year,100, ,RS ,KS
-98.589,38.361,Ellinwood City Park,CP, ,5,1788,E DP DW L$ ,KS
-99.558,38.940,Ellis Lakeside City Campground,CP, ,18,2116,WE DP DW SH ,KS
-95.084,37.047,Elmore Park,CP, , , ,E DP ,KS
-95.241,37.567,Erie City Park,CP, , , ,E DP L$ ,KS
-96.097,37.652,Fall River State Park,SP,all year,165, ,E SH RS ,KS
-96.901,39.152,Farnum Creek - Milford Lake,COE, ,75, ,E DP DW SH NR L$ ,KS
-94.754,37.788,Fort Scott Lake,CP, ,10, ,E ,KS
-94.715,37.425,Four Oaks RV Park,CP, ,12, ,WE DP DW ,KS
-101.337,37.564,Frazier Park,CP, , ,2976,E DP FT DW ,KS
-97.149,38.387,French Creek Cove - Marion Lake,COE, , , ,E ND NS NR L$ ,KS
-96.854,38.894,Geary State Fishing Lake,SP,all year, , ,NH N$ ,KS
-98.325,39.503,Glen Elder State Park,SP,all year,425, ,E DP SH RS ,KS
-99.311,38.525,Grass Park - La Crosse,CP, ,4, ,E ND NS ,KS
-96.622,39.429,Greenwood Park,CP, ,5, ,E DP FT DW SH NR L$ ,KS
-94.723,37.829,Gunn Park,CP, , , ,E ,KS
-97.204,38.055,Harvey County East Park,CP, , , ,E ,KS
-97.583,38.078,Harvey County West Park,CP, , , ,E ,KS
-97.005,38.656,Herrington City Lakes,CP, , , ,E ,KS
-95.786,38.275,Hickory Creek East - John Redmond Reservoir,COE, , , ,NR ,KS
-95.796,38.271,Hickory Creek West - John Redmond Reservoir,COE, , , ,NR ,KS
-97.108,38.363,Hillsboro Cove - Marion Lake,COE,mid mar-mid nov, , ,E DP 50ft DW SH RS PA ,KS
-94.888,38.665,Hillsdale State Park,SP,all year,200, ,40ft RS ,KS
-98.783,38.514,Hoisington Park,CP, ,12, ,WE DP ,KS
-95.638,38.093,Holiday Park - Le Roy ,CP, ,4, ,E N$ ,KS
-95.943,37.754,Holliday Hill - Cross Timbers State Park,SP,all year,30, ,RS ,KS
-97.991,38.667,Horsethief - Kanopolis State Park,SP,all year,320,1581,E RS ,KS
-95.515,39.671,Horton Mission Lake,CP, , , ,E DP SH ,KS
-97.137,39.379,Huntress City Park,CP,all year, , ,E ND NS ,KS
-95.288,37.143,Idle Hour Lake,CP, ,20, ,WES DP FT DW SH RS ,KS
-99.958,38.052,Jetmore City Lake,CP, ,15,2340,E DP ,KS
-98.282,39.698,Jewell State Fishing Lake,SP,all year, ,1679,NH ND PT NS ,KS
-94.959,38.498,John Brown Memorial Park,CP, ,35, ,E DP NS ,KS
-95.104,37.173,Kamp Siesta,CP, , , ,E DP DW SH ,KS
-96.493,38.687,Kansas View - Council Cove Lake,COE, , , ,NH ND NS NR ,KS
-100.002,39.786,Keith Sebelius Lake RA,BOR, , ,2324,NH ND NS NR ,KS
-95.736,38.189,Kelley City Park,CP, , , ,DP ,KS
-96.496,38.696,Kit Carson Cove - Council Grove Lake,COE, , , ,WE ND NS NR ,KS
-97.631,37.614,Lake Afton Park,CP, , , ,E DP DW SH ,KS
-99.344,37.246,Lake Coldwater,CP, , ,2013,E DP DW SH ,KS
-95.240,38.292,Lake Garnett City Park,CP, , , ,E DP DW ,KS
-94.846,38.596,Lake Miola City Park,CP, ,35, ,WES DP FT DW SH ,KS
-95.350,37.407,Lake Parsons,CP, , , ,NH DP SH ,KS
-95.624,39.004,Lake Shawnee County Campground,CP, ,127, ,E DP DW SH ,KS
-97.975,38.604,Langley Point - Kanopolis State Park,SP,all year,320, ,E ,KS
-94.667,38.369,Linn County Park,CP, ,113, ,WES DP FT DW SH ,KS
-99.579,39.628,Logan Lake City Park,CP, , ,2041,E ,KS
-95.374,38.838,Lone Star Lake Park,CP, , , ,E DW SH ,KS
-95.442,39.190,Longview - Perry Lake,COE,early may-late sep,45, ,E DP DW SH RS L$ ,KS
-95.288,37.143,Louie P. Gartner RA,CP, ,9, ,WES DP FT DW SH ,KS
-94.673,38.511,Louisburg Middle Creek State Fishing Lake,SP,all year, , ,NH ND NW NS ,KS
-98.051,39.905,Lovewell State Park,SP,all year,425,1598,E SH RS ,KS
-98.503,38.969,Lucas - Wilson Reservoir,COE,all year,100,1590,WE DP 60ft DW SH RS ,KS
-98.692,39.119,Luray North City Park,CP, , ,1587,E L$ ,KS
-98.210,38.340,Lyons City Campground,CP, ,25,1688,E DP FT DW SH N$ ,KS
-98.155,39.670,MAAG Memorial Park,CP, , ,1555,E DP DW SH L$ ,KS
-96.149,38.101,Madison City Lake,CP, , , ,E L$ ,KS
-98.215,39.787,Mankato City Park,CP, ,4, ,E ND FT DW NS N$ ,KS
-95.910,37.772,Manns Cove - Cross Timbers State Park,SP,all year,20, ,NH NS ,KS
-96.993,38.317,Marion County Park,CP, , , ,WE DP DW SH ,KS
-97.075,38.381,Marion Cove - Marion Lake,COE, , , ,NH ND NS NR ,KS
-95.247,37.338,Marvel Park,CP, ,12, ,WE DP DW SH ,KS
-96.647,39.839,Marysville City Park,CP, , , ,E DP ,KS
-97.249,37.617,McConnell AFB Military,MIL, , , ,RS ,KS
-97.472,38.476,McPherson State Fishing Lake,SP,all year, , ,NH RS ,KS
-100.328,37.284,Meade City Park,CP, , ,2428,NH DP N$ ,KS
-100.438,37.164,Meade State Park,SP,all year,190,2482,E RS ,KS
-98.575,37.278,Medicine Lodge City Park,CP, ,5, ,E ND NS ,KS
-95.552,38.660,Michigan Valley - Pomona Reservoir,COE,early may-late sep,95, ,WES DP DW SH RS ,KS
-96.900,39.101,Milford State Park,SP,all year,250, ,E DW SH RS ,KS
-97.711,39.119,Minneapolis City Park,CP,all year,6, ,E DP FT DW SH ,KS
-98.590,38.936,Minooka - Wilson Reservoir,COE,all year,220,1570,WE DP DW SH RS ,KS
-96.298,37.364,Moline City Park,CP, , , ,DP L$ ,KS
-95.456,37.273,Mound Valley - Big Hill Lake,COE,early apr-late oct,90, ,WES DP DW SH RS L$ ,KS
-97.173,37.270,Napawalla Park,CP, , , ,E ,KS
-96.517,38.681,Neosho - Council Cove Lake,COE, , , ,E ND NS NR L$ ,KS
-97.039,37.041,Newman Park,CP, ,8, ,E DP DW ,KS
-95.675,37.417,Norman No.1 Museum RV Park,CP, ,4, ,WES RS ,KS
-97.673,38.565,Old Mill - Lindburg,CP, ,26, ,E L$ ,KS
-95.443,39.225,Old Town - Perry Lake,COE,early may-late sep,125, ,E DP DW SH RS L$ ,KS
-96.408,39.397,Oregon Trail RV Park,CP, ,16, ,E DP DW SH L$ ,KS
-94.994,38.528,Osawatomie City Lake,CP, ,6, ,E ND NS ,KS
-97.558,39.105,Ottawa State Fishing Lake,SP,all year, , ,NH RS ,KS
-95.420,39.110,Outlet - Perry Lake,COE, , , ,NH VT NR ,KS
-95.783,37.280,Outlet Channel - Elk City Lake,COE, ,15, ,NH DP DW NS NR L$ ,KS
-95.707,38.515,Outlet Park - Melvern,COE,early apr-late oct, , ,WES DP DW SH RS ,KS
-95.561,38.643,Outlet Park - Pomona Reservoir,COE,early apr-late dec,35, ,WE DP DW SH RS ,KS
-95.485,39.144,Perry State Park,SP,all year,475, ,E DW SH RS ,KS
-99.335,39.755,Phillipsburg City Park,CP, , ,1870,E DP DW SH L$ ,KS
-94.715,37.425,Pittsburg City,CP, ,12, ,E DP L$ ,KS
-95.581,38.654,Pomona State Park,SP,all year,370, ,E RS ,KS
-95.781,39.947,Pony Creek Lake,CP, , , ,L$ ,KS
-99.951,39.807,Prairie Dog State Park,SP,all year,190,2352,E DP DW SH RS ,KS
-100.452,37.596,Prairie Wind RV Park,CP, ,5,2779,WES DP NR ,KS
-98.684,37.630,Pratt County Veterans Memorial Park,CP, ,17,1805,WE DP DW RS L$ ,KS
-98.044,39.640,Randall City Park,CP, , , ,E ND NS N$ ,KS
-95.763,38.256,Redmond Cove North - John Redmond Reservoir,COE, , , ,NR ,KS
-95.759,38.254,Redmond Cove South - John Redmond Reservoir,COE, , , ,NR ,KS
-96.503,38.709,Richey Cove North - Council Grove Lake,COE,mid april - late sept,50, ,WES RS PA ,KS
-96.502,38.702,Richey Cove South - Council Grove Lake,COE,mid apr-late oct,50, ,WES DP DW SH RS PA ,KS
-95.589,37.036,Rivercrest - Walter Johnson City Park,CP, ,61, ,WES DP DW SH NR ,KS
-94.911,39.332,Riverfront City Park,CP, , , ,E DP DW SH L$ ,KS
-97.962,38.607,Riverside - Kanopolis Reservoir,COE, ,40, ,WE DP FT DW NR L$ ,KS
-95.754,38.250,Riverside East - John Redmond Reservoir,COE,early may-late sep, , ,E 60ft RS PA ,KS
-95.756,38.239,Riverside West - John Redmond Reservoir,COE,early may-late sep, , ,E DP DW SH RS PA ,KS
-95.454,39.122,Rock Creek - Perry Lake,COE,early may-late sep,140, ,WE DP DW SH RS L$ ,KS
-94.752,37.815,Rock Creek Lake - Fort Scott,CP, , , ,NULL,KS
-96.105,37.662,Rock Ridge Cove North - Fall River Lake,COE, ,45, ,E DP DW SH NR ,KS
-95.376,38.891,Rockhaven - Clinton Lake,COE, , , ,NH ND NS NR ,KS
-97.622,39.829,Rocky Pond City Park,CP, , ,1510,WE DW SH ,KS
-95.798,37.521,Rollin RED Vandever Memorial Park,CP, ,8, ,E DP DW ,KS
-96.939,39.060,Rolling Hills - Milford Lake,COE, ,60, ,WE DP 60ft SH RS ,KS
-95.902,39.903,Sabetha Lake,CP, , , ,E L$ ,KS
-95.453,37.646,Santa Fe City RV Park,CP, ,60, ,WE DP DW SH L$ ,KS
-97.053,37.703,Santa Fe Lake - Augusta,CP, , , ,E DP L$ ,KS
-96.525,38.685,Santa Fe Trail - Council Grove Lake,COE,mid apr-late oct,40, ,WES DP DW SH RS PA L$ ,KS
-100.495,39.839,Sappa Park,CP,all year,5,2526,E NW ,KS
-96.937,39.143,School Creek - Milford Lake,COE, ,45, ,NH ND NS NR L$ ,KS
-100.918,38.668,Scott State Park,SP,all year,150,2819,NULL,KS
-96.184,37.128,Sedan City Park,CP, ,15, ,E DP DW SH ,KS
-95.812,39.217,Shawnee State Fishing Lake,SP,all year, , ,NH ND NS ,KS
-100.236,39.360,Sheridan State Fishing Lake,SP,all year, ,2538,NH ND VT NS ,KS
-95.432,39.145,Slough Creek - Perry Lake,COE,mid apr-mid oct,270, ,WE DP DW SH RS L$ ,KS
-98.794,39.785,Smith Center Roadside Area,CP, , ,1785,NH ND NS N$ ,KS
-95.248,38.268,South Lake Veterans Memorial Park - Garnett,CP, ,5, ,WE DP DW PA ,KS
-95.746,37.867,South Owl Lake,CP, , , ,NH ND NS ,KS
-96.073,39.190,St Marys Riverside Park,CP, , , ,E ND NS L$ ,KS
-101.800,39.767,St. Francis City Campground,CP, , ,3368,E DP SH ,KS
-98.202,38.205,Sterling Lake Park,CP, ,14,1639,WES DP FT DW SH NR ,KS
-96.653,39.308,Stockdale - Tuttle Creek Reservoir,COE,early jun-late sep, , ,NH DP DW SH RS PA ,KS
-99.280,39.435,Stockton City Park,CP, ,5,1759,WE DP FT DW SH RS ,KS
-95.866,38.484,Sun Dance - Melvern Lake,COE, , , ,NH ND NS NR ,KS
-96.534,38.369,Swope Park,CP,all year,6, ,E DP FT DW SH ,KS
-98.488,38.969,Sylvan - Wilson Reservoir,COE,all year,30, ,WE DP DW SH RS ,KS
-101.759,37.961,Syracuse Sand Dunes,CP, , ,3225,WE NR ,KS
-95.595,37.036,The Woods - Walter Johnson City Park,CP, ,56, ,WE DP DW SH NR L$ ,KS
-97.613,38.866,Thomas City Park,CP, , , ,NH DP NS N$ ,KS
-96.972,39.214,Timber Creek - Milford Lake,COE, ,45, ,NH ND NS NR L$ ,KS
-95.446,37.296,Timber Hill - Big Hill Lake, , , , ,NH DP NS L$ ,KS
-95.942,37.775,Toronto Point - Cross Timbers State Park,SP,all year,200, ,E DW SH ,KS
-95.789,38.505,Turkey Point  - Melvern Lake,COE,early may-late sep, , ,WE DP DW SH RS L$ ,KS
-96.633,39.279,Tuttle Creek Cove - Tuttle Creek Lake,COE,mid apr-late oct,55, ,WE DP SH RS PA L$ ,KS
-96.589,39.256,Tuttle Creek State Park,SP,all year,700, ,E DP RS ,KS
-94.756,36.802,Twin Bridges State Rec Area,SP,all year, , ,NULL,KS
-97.988,38.633,Venango - Kanapolis Reservoir,COE,early may-late dec, ,1501,WE DP 65ft FT DW SH RS PA ,KS
-97.028,37.053,Walnut River City Park,CP, , , ,E ,KS
-96.822,37.842,Walnut River RV Park,CP, ,189, ,E DP DW SH ,KS
-95.151,39.535,Warnock Lake Park,CP, , , ,E NS L$ ,KS
-97.054,39.809,Washington City Park,CP, ,20, ,WE DP FT DW SH L$ ,KS
-96.744,39.693,Waterville City,CP, ,6, ,WE DP FT DW L$ ,KS
-99.449,39.410,Webster State Park,SP,all year,10,1929,WE ND DW NS RS ,KS
-97.520,37.216,Wellington Lake East Rec Area,CP, , , ,E DP DW SH L$ ,KS
-97.528,37.217,Wellington Lake West Rec Area,CP, , , ,E DP DW SH L$ ,KS
-95.799,38.219,West Wingwall - John Redmond Reservoir,COE,early apr-late oct,6, ,NH ND FT DW NS NR L$ ,KS
-96.077,37.670,White Hall Bay - Fall River Lake,COE, ,30, ,WES DP DW SH RS PA ,KS
-95.675,37.697,Wilson State Fishing Lake,CP, ,20, ,NH ,KS
-98.495,38.909,Wilson State Park,SP,all year,300,1581,E RS ,KS
-96.896,37.346,Winfield City Lake,CP, , , ,WES DW L$ ,KS
-97.010,37.238,Winfield Fairgrounds RV,CP, , , ,E DP ,KS
-95.568,38.676,Wolf Creek - Pomona Reservoir,COE,early apr-late oct,90, ,WE DP DW SH RS ,KS
-98.588,38.354,Wolf Pond Park,CP, , ,1788,WE L$ ,KS
-95.436,38.926,Woodridge - Clinton Lake,COE,early nov-mid mar, , ,NH ND VT DW NS NR N$ ,KS
-98.014,38.644,Yankee Run - Kanopolis Lake,COE, , ,1501,NH ND NS NR ,KS
-95.799,37.835,Yates Center Reservoir,CP,all year,12, ,E DP DW NS ,KS
-83.166,42.812,Addison Oaks County Park,CP, , , ,NULL,MI
-88.925,47.040,Agate Beach,CP, ,25, ,NH ND VT NS ,MI
-83.803,44.574,Alcona Park 1,CP, ,500, ,E DP DW SH ,MI
-82.515,42.658,Algonac State Park,SP,all year,400, ,E DP DW SH RS ,MI
-84.465,45.524,Aloha State Park,SP,early may-late oct,285, ,E DP DW SH RS ,MI
-84.257,44.407,Ambrose Lake - State Forest,SF,all year,19, ,NH NR L$ ,MI
-87.493,46.226,Anderson Lake West - Gwinn State Forest,SF,all year,19, ,NH ND NS NR ,MI
-85.038,46.704,Andrus Lake - State Forest,SF,all year,25, ,NH NR ,MI
-85.040,42.008,Angel Cove,CP, ,110, ,WE DP ,MI
-83.836,42.507,Appleton Lake - Brighton Rec Area,SP, , , ,NH VT RS ,MI
-85.522,44.673,Arbutus No. 4 - State Forest,SF,all year,36, ,NH NR ,MI
-83.548,43.281,Arthur Latham Park,CP, , , ,NH ,MI
-83.688,44.050,Au Gres City Park,CP, ,110, ,WES DP DW SH ,MI
-84.307,46.488,Aune - Osborn RV Park,CP, ,100, ,E DP DW SH PA L$ ,MI
-84.307,46.488,Aune Osborn RV Park,CP, , , ,E DP SH ,MI
-86.838,46.394,Autrain Lake,NF,mid may-late sep,80, ,NH RS PA ,MI
-84.187,44.932,Avery Lake - State Forest,SF,all year,16, ,NH ND NS NR ,MI
-88.501,46.761,Baraga State Park,SP,mid apr-mid nov, , ,E DP DW SH RS ,MI
-85.360,45.110,Barnes County Park,CP, ,76, ,E DP DW SH ,MI
-85.284,42.633,Barry Expo Center,CP, ,260, ,E DP DW SH ,MI
-87.586,46.263,Bass Lake 1- State Forest,SF,all year,22, ,NH ND NS NR ,MI
-88.590,46.129,Bates Township Park - Sunset Lake,CP, ,13,1583,NH ND DW SH L$ ,MI
-85.528,44.492,Baxter Bridge - State Forest,SF,all year,25, ,NH ND NS NR ,MI
-83.908,43.667,Bay City State Park,SP, ,200, ,E DP 50ft DW SH RS ,MI
-86.708,46.442,Bay Furnace,NF,mid may-late sep,71, ,NH DP VT DW NS RS PA ,MI
-84.780,46.450,Bay View,NF,mid may-mid oct,24, ,NH ND VT DW NS RS PA ,MI
-86.031,44.148,Bear Track,NF, ,27, ,NH NR ,MI
-85.495,45.657,Beaver Island - State Forest,SF,all year,25, ,NH VT DW NR ,MI
-83.793,44.930,Beaver Lake County Park,CP, , , ,E DP DW SH ,MI
-85.890,43.669,Benton Lake,NF, ,66, ,NH NR ,MI
-89.574,46.591,Bergland Town Park,CP, ,15, ,E DP FT DW SH ,MI
-85.121,42.975,Bertha Brock County Park,CP, ,23, ,NH ND NS NR L$ ,MI
-88.428,46.092,Bewabic State Park,SP,mid apr-mid nov,135, ,E DP DW SH RS ,MI
-84.380,44.945,Big Bear Lake - State Forest,SF,all year,30, ,NR ,MI
-84.388,44.942,Big Bear Point - State Forest,SF,all year,14, ,NH ND NS NR ,MI
-85.582,43.524,Big Bend Park,CP, ,230, ,E DP DW SH ,MI
-88.085,46.865,Big Erics Bridge - State Forest,SF,all year,20, ,NH ND NS NR ,MI
-85.594,46.039,Big Knob - State Forest,SF,all year,23, ,NH NR ,MI
-88.573,46.612,Big Lake State Forest,SF,all year,12, ,NH ND NS NR ,MI
-85.078,43.907,Big Mud Lake - State Forest,SF,all year,8, ,NR ,MI
-84.192,44.927,Big Oaks - State Forest,SF,all year,27, ,NH NR ,MI
-85.495,45.656,Bill Wagner Memorial Park,CP, ,22, ,NH PT DW NS L$ ,MI
-83.846,42.502,Bishop Lake - Brighton Rec Area,SP, , , ,E FT DW SH RS ,MI
-84.397,43.710,Black Creek - State Forest,SF,all year,23, ,NH NR ,MI
-86.120,43.748,Black Lake Co Park,CP, ,15, ,E L$ ,MI
-84.266,45.491,Black Lake Trail Camp - Mackinaw State Forest,SF,all year,50, ,NH NR ,MI
-85.364,46.117,Black River - State Forest,SF,all year,12, ,NH ND NS NR ,MI
-90.052,46.664,Black River Harbor,NF,early june - late sept,40, ,NH DP RS ,MI
-85.071,43.525,Blanchard Millpond Park,CP, , , ,NH DP NS L$ ,MI
-85.762,46.669,Blind Sucker 1 - State Forest,SF,all year,13, ,NH ND NS NR ,MI
-85.755,46.668,Blind Sucker 2 - State Forest,SF,all year,32, ,NH NR ,MI
-85.437,43.849,Blodgett Landing,CP,early may-late sep, , ,WES DP FT DW SH RS ,MI
-86.193,43.452,Blue Lake County Park,CP, ,25, ,E DP DW SH ,MI
-88.914,46.662,Bob Lake,NF, ,17, ,NH ND VT DW NS NR ,MI
-89.673,46.359,Bobcat Lake,NF, ,12,1574,NH NR ,MI
-85.337,46.706,Bodi Lake - State Forest,SF,all year,20, ,NH NR ,MI
-89.133,46.408,Bond Falls Flowage,UTIL, ,36, ,NH ND VT DW NS N$ ,MI
-87.272,45.991,Boney Falls,UTIL, , , ,NH ,MI
-85.940,43.888,Bowman Bridge,NF,mid may-mid oct,40, ,NH RS PA ,MI
-84.990,41.932,Branch County Fairgrounds RV,CP, , , ,E ,MI
-85.825,43.914,Bray Creek - State Forest,SF,all year,9, ,NH ND NS NR ,MI
-84.972,46.008,Brevort Lake,NF,early jun-late sep,84, ,NH DP RS ,MI
-84.556,46.413,Brimley State Park,SP,mid apr-late nov,235, ,E DP 50ft DW SH RS ,MI
-85.685,42.455,Brookside City Park,CP, ,12, ,E N$ ,MI
-85.548,43.561,Brower County Park,CP, , , ,E DP DW SH ,MI
-85.690,43.639,Brush Lake,NF,all year,7, ,NR L$ ,MI
-89.053,46.314,Burned Dam,NF,all year,5,1561,NH ND NS NR N$ ,MI
-84.619,45.401,Burt Lake State Park,SP,mid apr-mid mov,300, ,E DP 45ft DW SH RS ,MI
-84.647,44.663,Burtons Landing - State Forest,SF,all year,12, ,NH NR ,MI
-86.451,43.935,Buttersville Park,CP, , , ,E DP L$ ,MI
-85.367,41.797,Cade Lake County Park,CP, ,62, ,E DP FT DW SH ,MI
-84.506,43.873,Calhoun City Campground,CP, , , ,E DP DW SH ,MI
-83.630,42.580,Camp Dearborn,CP, ,191, ,WE DP DW SH ,MI
-84.776,44.634,Camp Grayling Military - MI ARNG,MIL, , , ,RS ,MI
-84.775,45.440,Camp Petosega,CP, , , ,NULL,MI
-86.549,46.059,Camp Seven Lake,NF,mid may-late sep,39, ,NH ND VT DW NS RS PA L$ ,MI
-84.464,44.605,Canoe Harbor - State Forest,SF,all year,54, ,NH NR ,MI
-87.941,45.892,Carney Lake - Crystal Falls State Forest,SF,all year,16, ,NH NR ,MI
-84.721,46.032,Carp River,NF,mid may-late sep,38, ,NH ND VT DW NS RS ,MI
-85.725,44.036,Carrieville - State Forest,SF,all year,25, ,NH ND NS NR ,MI
-86.459,43.975,Cartier Park Campground,CP, , , ,E DP DW SH ,MI
-83.272,43.947,Caseville County Park,CP, ,65, ,WES DP DW SH ,MI
-84.992,44.613,CCC Bridge - State Forest,SF,all year,32, ,NH NR ,MI
-84.831,45.746,Cecil Lakeview City Park,CP, , , ,E DP DW SH ,MI
