place_id,name,states,acres,owner_name,designation,ecoregion,ecoregion_rank,national_rank,rank_top500,in_top500,rank_top1000,in_top1000
1958,Cabinet Mountains Wilderness - Kootenai National Forest,MT,53922,US Forest Service,National Forest,Canadian Rocky Mountains,8,562,414,TRUE,485,TRUE
399,Sand Creek IRA - Black Hills National Forest,WY,7947,US Forest Service,Inventoried Roadless Area,Black Hills,4,581,231,TRUE,231,TRUE
515,Browns Park National Wildlife Refuge,"CO, UT",11902,U.S. Fish & Wildlife Service,National Wildlife Refuge,Wyoming Basins,10,582,232,TRUE,232,TRUE
1123,Mount Washington Wilderness - Deschutes National Forest,OR,13445,US Forest Service,National Forest,West Cascades,18,584,,FALSE,870,TRUE
4788,Mount Thielsen Wilderness - Winema National Forest,OR,25562,US Forest Service,National Forest,West Cascades,19,586,,FALSE,928,TRUE
2307,Matilija Wilderness - Los Padres National Forest,CA,28858,US Forest Service,National Forest,California South Coast,11,587,,FALSE,806,TRUE
3201,Mohave Ground Squirrel ACEC - Ridgecrest Field Office,CA,157082,Bureau of Land Management,Area of Critical Environmental Concern,Mojave Desert,13,589,,FALSE,902,TRUE
3669,Channell IRA - Sequoia National Forest,CA,45385,US Forest Service,Inventoried Roadless Area,Great Central Valley,3,590,233,TRUE,233,TRUE
6161,Wind Wolves Preserve,CA,91635,The Wildlands Conservancy,Private Conservation,Great Central Valley,4,591,96,TRUE,96,TRUE
4597,Stansbury Mountains IRA - Wasatch National Forest,UT,39392,US Forest Service,Inventoried Roadless Area,Great Basin,10,593,,FALSE,807,TRUE
4616,Chelan IRA - Wenatchee National Forest,WA,74534,US Forest Service,Inventoried Roadless Area,East Cascades - Modoc Plateau,7,597,479,TRUE,676,TRUE
2655,Mount Hood Wilderness - Mt. Hood National Forest,OR,41897,US Forest Service,National Forest,West Cascades,20,599,,FALSE,903,TRUE
4220,Table Mountain Wilderness - Toiyabe National Forest,NV,92498,US Forest Service,National Forest,Great Basin,11,600,,FALSE,904,TRUE
2288,Cone Peak Gradient - Los Padres National Forest,CA,2685,US Forest Service,,California Central Coast,18,601,,FALSE,929,TRUE
900283,Kabetogama State Forest,MN,23884,Minnesota Department of Natural Resources,State Resource Management Area,Superior Mixed Forest,7,604,415,TRUE,486,TRUE
2315,Santa Lucia Wilderness - Los Padres National Forest,CA,16741,US Forest Service,National Forest,California Central Coast,19,607,,FALSE,956,TRUE
2503,Snow Mountain - Mendocino National Forest,CA,4764,US Forest Service,,California North Coast,12,609,,FALSE,548,TRUE
6987,Blue Ridge Parkway,VA,3370,US National Park Service,National Park,Southern Blue Ridge,19,615,,FALSE,957,TRUE
900023,Badlands National Park,SD,109521,National Park Service,National Park,Northern Great Plains Steppe,3,616,97,TRUE,97,TRUE
2211,West Face Sacramento Mountains IRA - Lincoln National Forest,NM,40505,US Forest Service,Inventoried Roadless Area,Arizona-New Mexico Mountains,18,617,,FALSE,958,TRUE
2807,Granite Mountain IRA - Okanogan National Forest,WA,27425,US Forest Service,Inventoried Roadless Area,Okanagan,7,620,441,TRUE,549,TRUE
900421,Petrified Forest National Park,AZ,126523,National Park Service,National Park,Colorado Plateau,33,623,,FALSE,930,TRUE
900269,Indian Head Wilderness,NY,17460,NYS Department of Environmental Conservation,Nature,High Allegheny Plateau,4,625,360,TRUE,362,TRUE
5891,Corkscrew Swamp Sanctuary,FL,11679,"National Audubon Society, Inc.",Private Conservation,Tropical Florida,4,626,166,TRUE,166,TRUE
1788,"Mono Basin - National Scenic, Botanical Area - Inyo National Forest",CA,39409,US Forest Service,National Forest,Great Basin,12,627,,FALSE,959,TRUE
3991,Clan Alpine Mountains WSA - Stillwater Field Office,NV,192272,Bureau of Land Management,Wilderness Study Area,Great Basin,13,635,295,TRUE,295,TRUE
4237,Kawich WSA - Tonopah Field Office,NV,68387,Bureau of Land Management,Wilderness Study Area,Great Basin,14,636,,FALSE,550,TRUE
114,Red Mountain - Arcata Field Office,CA,6610,Bureau of Land Management,National Public Lands,California North Coast,13,637,,FALSE,677,TRUE
2828,Colonel Bob Wilderness - Olympic National Forest,WA,11826,US Forest Service,National Forest,Pacific Northwest Coast,7,638,389,TRUE,424,TRUE
3495,San Jacinto Wilderness - San Bernardino National Forest,CA,12222,US Forest Service,National Forest,California South Coast,12,643,,FALSE,840,TRUE
3035,Bald Mountain IRA - Pisgah National Forest,"NC, TN",11068,US Forest Service,Inventoried Roadless Area,Southern Blue Ridge,20,653,,FALSE,984,TRUE
1899,Black Mountains Ecosystem Mgmt ACEC,AZ,115843,Bureau of Land Management,Area of Critical Environmental Concern,Mojave Desert,15,654,,FALSE,678,TRUE
41,Santa Rosa-San Jacinto Mountains National Monument - Anza-Borrego Desert State Park,CA,2593,California Department of Parks and Recreation,,California South Coast,13,661,,FALSE,425,TRUE
639,Mormon Mountains - Caliente Field Office,NV,111517,Bureau of Land Management,"National Public Lands
",Mojave Desert,16,668,,FALSE,960,TRUE
1859,Cabinet Mountains Wilderness - Kaniksu National Forest,MT,39329,US Forest Service,National Forest,Canadian Rocky Mountains,9,673,464,TRUE,613,TRUE
900434,Piute/Eldorado ACEC - Las Vegas Field Office,NV,316692,Bureau of Land Management,Area of Critical Environmental Concern / National Public Lands,Mojave Desert,17,674,,FALSE,931,TRUE
4535,Willow Creek WSA - Vale Malheur Field Office,OR,27393,Bureau of Land Management,Wilderness Study Area,Columbia Plateau,8,681,442,TRUE,551,TRUE
411,Pahute Peak - Black Rock Field Office,NV,56896,Bureau of Land Management,"National Public Lands
",Great Basin,16,689,,FALSE,487,TRUE
1203,Skedaddle Wilderness Study Area - Eagle Lake Field Office,CA,61866,Bureau of Land Management,Wilderness Study Area,Columbia Plateau,9,691,495,TRUE,773,TRUE
900549,Sturgeon River Gorge Wilderness - Ottawa National Forest,MI,14755,US Forest Service,National Forest / Wild and Scenic River,Superior Mixed Forest,2,697,167,TRUE,167,TRUE
900190,Francis Marion National Forest,SC,49607,US Forest Service,National Wildlife Refuge,Mid-Atlantic Coastal Plain,1,700,44,TRUE,44,TRUE
2230,Little Pend Oreille National Wildlife Refuge,WA,38094,U.S. Fish & Wildlife Service,National Wildlife Refuge,Okanagan,8,701,168,TRUE,168,TRUE
3394,Browns Canyon National Monument - Royal Gorge Field Office,CO,7430,Bureau of Land Management,,Southern Rocky Mountains,80,705,,FALSE,871,TRUE
3883,Sleeping Bear Dunes Wilderness,MI,26582,National Park Service,,Great Lakes,3,706,234,TRUE,234,TRUE
900153,Delaware Wild Forest,NY,28254,NYS Department of Environmental Conservation,Nature,High Allegheny Plateau,5,716,296,TRUE,296,TRUE
4452,Upper Missouri Breaks National Monument,MT,28187,Bureau of Land Management,,Northern Great Plains Steppe,4,720,361,TRUE,363,TRUE
3211,Surprise Canyon Wilderness - Ridgecrest Field Office,CA,18600,Bureau of Land Management,"National Public Lands
",Mojave Desert,19,727,,FALSE,364,TRUE
900384,North Lochsa Slope IRA - Clearwater National Forest,ID,110280,US Forest Service,Inventoried Roadless Area / Wild and Scenic River,Middle Rockies - Blue Mountains,10,728,488,TRUE,727,TRUE
2031,Abert Rim - Lakeview District Lakeview Field Office,OR,18010,Bureau of Land Management,,Columbia Plateau,10,729,416,TRUE,488,TRUE
4868,JE Canyon Ranch - Lower Purgatoire Conservation Area,CO,19035,The Nature Conservancy,Private Conservation,Central Shortgrass Prairie,1,730,45,TRUE,45,TRUE
900137,Craters of the Moon National Monument,ID,238698,Bureau of Land Management,National Monument,Columbia Plateau,11,732,,FALSE,365,TRUE
542,Buffalo National River Wilderness,AR,30705,National Park Service,,Ozarks,1,735,46,TRUE,46,TRUE
986,Salmo-Priest Wilderness - Colville National Forest,WA,29835,US Forest Service,National Forest,Canadian Rocky Mountains,11,738,,FALSE,552,TRUE
900331,Lower Owyhee Canyon WSA - Vale Malheur Field Office,OR,69817,Bureau of Land Management,Wild and Scenic River / Wilderness Study Area,Columbia Plateau,12,742,,FALSE,728,TRUE
404,Fox Range WSA - Black Rock Field Office,NV,75734,Bureau of Land Management,Wilderness Study Area,Great Basin,20,743,,FALSE,932,TRUE
2775,Whisker Lake Wilderness - Nicolet National Forest,"MI, WI",7264,US Forest Service,National Forest,Superior Mixed Forest,8,747,489,TRUE,729,TRUE
1897,Arrastra Mountain - Kingman Field Office,AZ,124288,Bureau of Land Management,"National Public Lands
",Sonoran Desert,10,750,,FALSE,489,TRUE
900340,Malheur National Wildlife Refuge,OR,181603,U.S. Fish & Wildlife Service,National Wildlife Refuge,Columbia Plateau,13,759,,FALSE,872,TRUE
5216,Otter Creek Wilderness,WV,20001,USDA Forest Service,,Central Appalachian Forest,9,761,498,TRUE,808,TRUE
7573,Turtle Flambeau Scenic Waters Area,WI,32445,Wisconsin Department of Natural Resources,State Conservation Area,Superior Mixed Forest,9,762,480,TRUE,679,TRUE
3465,Laketown Canyon ACEC - Salt Lake  Field Office,UT,8318,Bureau of Land Management,Area of Critical Environmental Concern,Wyoming Basins,11,774,,FALSE,809,TRUE
2831,Jupiter Ridge IRA - Olympic National Forest,WA,8621,US Forest Service,Inventoried Roadless Area,Pacific Northwest Coast,8,775,417,TRUE,490,TRUE
900368,Mountain Lake NF Wilderness Area,"VA, WV",12059,USDA Forest Service,,Central Appalachian Forest,10,782,,FALSE,730,TRUE
1209,Carrizo Gorge Wilderness - El Centro Field Office,CA,14675,Bureau of Land Management,"National Public Lands
",California South Coast,14,794,,FALSE,614,TRUE
3930,Chopaka Mountain WSA - Spokane Wenatchee Field Office,WA,5476,Bureau of Land Management,Wilderness Study Area,Okanagan,9,802,481,TRUE,680,TRUE
6006,Dolly Sods Wilderness,WV,16775,USDA Forest Service,,Central Appalachian Forest,11,803,,FALSE,491,TRUE
900201,Gathright Wildlife Management Area,"VA, WV",13359,VA Dept of Wildlife Resources,Wildlife Management Area,Central Appalachian Forest,12,810,,FALSE,873,TRUE
900049,Bighorn - Weitas IRA - Clearwater National Forest,ID,248681,US Forest Service,Inventoried Roadless Area,Canadian Rocky Mountains,12,811,,FALSE,933,TRUE
327,Big Thicket National Preserve,TX,79267,National Park Service,,West Gulf Coastal Plain,2,814,169,TRUE,169,TRUE
1723,Santa Rosa-Paradise Peak Wilderness - Humboldt National Forest,NV,32064,US Forest Service,National Forest,Columbia Plateau,14,816,,FALSE,810,TRUE
887,Mallard-Larkins IRA - Clearwater National Forest,ID,109573,US Forest Service,Inventoried Roadless Area,Canadian Rocky Mountains,13,820,,FALSE,841,TRUE
2252,Hoodoo IRA - Lolo National Forest,"ID, MT",105017,US Forest Service,Inventoried Roadless Area,Canadian Rocky Mountains,14,822,,FALSE,874,TRUE
2157,Thousand Lakes Wilderness - Lassen National Forest,CA,16414,US Forest Service,National Forest,Klamath Mountains,9,824,443,TRUE,553,TRUE
900289,Kiger Mustang ACEC - Burns Three Rivers Field Office,OR,54094,Bureau of Land Management,Area of Critical Environmental Concern,Columbia Plateau,15,831,,FALSE,842,TRUE
5977,Assateague Island National Seashore,"MD, VA",6139,US National Park Service,National Seashore,Chesapeake Bay Lowlands,1,833,47,TRUE,47,TRUE
413,Poodle Mountain WSA - Black Rock Field Office,NV,115841,Bureau of Land Management,Wilderness Study Area,Columbia Plateau,16,834,,FALSE,985,TRUE
2143,Caribou Wilderness - Lassen National Forest,CA,20808,US Forest Service,National Forest,Klamath Mountains,10,835,297,TRUE,297,TRUE
900341,Mallard-Larkins IRA - St. Joe National Forest,ID,107021,US Forest Service,Inventoried Roadless Area / Wild and Scenic River,Canadian Rocky Mountains,15,836,,FALSE,811,TRUE
3870,Siskiyou Wilderness - Six Rivers National Forest,CA,24777,US Forest Service,National Forest,Klamath Mountains,11,838,,FALSE,426,TRUE
4242,Rawhide Mountain WSA - Tonopah Field Office,NV,63841,Bureau of Land Management,Wilderness Study Area,Great Basin,25,839,,FALSE,774,TRUE
6313,Tabby Mountain State Wildlife Area,UT,40985,Utah Department of Natural Resources,State Conservation Area,Wyoming Basins,12,844,,FALSE,554,TRUE
1222,Little Picacho Wilderness - El Centro Field Office,CA,35456,Bureau of Land Management,"National Public Lands
",Sonoran Desert,11,846,235,TRUE,235,TRUE
3915,Ladron Mountain - Devil's Backbone Complex ACEC - Socorro Field Office,NM,50038,Bureau of Land Management,Area of Critical Environmental Concern,Arizona-New Mexico Mountains,23,847,,FALSE,986,TRUE
900544,Spring Mountains NRA - Toiyabe National Forest,NV,146690,US Forest Service,National Recreation Area,Mojave Desert,23,849,,FALSE,987,TRUE
4574,Snake River - Wallowa National Forest,OR,30429,US Forest Service,,Middle Rockies - Blue Mountains,54,855,,FALSE,875,TRUE
5273,Santee Coastal Reserve Wildlife Management Area,SC,25572,South Carolina Department of Natural Resources,State Conservation Area,Mid-Atlantic Coastal Plain,2,858,98,TRUE,98,TRUE
5397,San Juan Islands National Monument - Cypress Island Natural Resources Conservation Area,WA,2716,Washington State Department of Natural Resources (WADNR),State Conservation Area,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,2,866,99,TRUE,99,TRUE
3901,Norse Peak Wilderness - Snoqualmie National Forest,WA,49623,US Forest Service,National Forest,East Cascades - Modoc Plateau,8,870,499,TRUE,843,TRUE
4174,Mount Stirling - Toiyabe National Forest,NV,50067,US Forest Service,,Mojave Desert,24,871,,FALSE,615,TRUE
900284,Kalmiopsis Wilderness - Siskiyou National Forest,OR,173693,US Forest Service,National Forest / Wild and Scenic River,Klamath Mountains,12,873,,FALSE,731,TRUE
3307,Steamboat Mountain ACEC - Rock Springs Field Office,WY,47134,Bureau of Land Management,Area of Critical Environmental Concern,Wyoming Basins,13,875,,FALSE,775,TRUE
5466,Rothrock State Forest,PA,88981,PA Bureau of Forestry,State Forest,Central Appalachian Forest,13,882,,FALSE,844,TRUE
1241,El Malpais National Mounument,NM,93815,National Park Service,Wilderness Study Area,Arizona-New Mexico Mountains,24,884,236,TRUE,236,TRUE
3896,Goat Rocks Wilderness - Snoqualmie National Forest,WA,36253,US Forest Service,National Forest,East Cascades - Modoc Plateau,9,885,,FALSE,905,TRUE
2380,Mammoth Cave National Park,KY,49414,National Park Service,National Park,Interior Low Plateau,1,888,48,TRUE,48,TRUE
1782,Horton - Inyo National Forest,CA,4846,US Forest Service,,Great Basin,29,890,,FALSE,732,TRUE
1774,Dexter Canyon IRA - Inyo National Forest,CA,16965,US Forest Service,Inventoried Roadless Area,Great Basin,31,896,,FALSE,988,TRUE
1885,Selkirk IRA - Kaniksu National Forest,ID,95118,US Forest Service,Inventoried Roadless Area,Canadian Rocky Mountains,16,897,,FALSE,776,TRUE
4618,Entiat IRA - Wenatchee National Forest,WA,72615,US Forest Service,Inventoried Roadless Area,East Cascades - Modoc Plateau,10,901,,FALSE,812,TRUE
3302,Pine Springs ACEC - Rock Springs Field Office,WY,3928,Bureau of Land Management,,Wyoming Basins,14,903,,FALSE,845,TRUE
2065,Green Mountain ACEC - Lander Field Office,WY,19185,Bureau of Land Management,Area of Critical Environmental Concern,Wyoming Basins,15,904,,FALSE,906,TRUE
989,Thirteenmile IRA - Colville National Forest,WA,11517,US Forest Service,Inventoried Roadless Area,Okanagan,10,906,465,TRUE,616,TRUE
900236,Greater Sand Dunes ACEC - Rock Springs Field Office,WY,33950,Bureau of Land Management,Area of Critical Environmental Concern,Wyoming Basins,16,908,,FALSE,733,TRUE
1751,Pine Forest Range - Humboldt River Field Office,NV,25999,Bureau of Land Management,"National Public Lands
",Columbia Plateau,19,913,,FALSE,907,TRUE
2808,Hungry Ridge IRA - Okanogan National Forest,WA,8708,US Forest Service,Inventoried Roadless Area,Okanagan,11,916,,FALSE,492,TRUE
2830,Jefferson Ridge IRA - Olympic National Forest,WA,6428,US Forest Service,Inventoried Roadless Area,Pacific Northwest Coast,9,921,444,TRUE,555,TRUE
6753,Elk State Forest - Quehanna Wild Area,PA,21319,PA Bureau of Forestry,State Forest,High Allegheny Plateau,6,923,100,TRUE,100,TRUE
825,Porcupine Lake Wilderness - Chequamegon National Forest,WI,4074,US Forest Service,National Forest,Superior Mixed Forest,10,928,,FALSE,846,TRUE
3395,Garden Park ACEC - Royal Gorge Field Office,CO,2700,Bureau of Land Management,Area of Critical Environmental Concern,Central Shortgrass Prairie,2,930,101,TRUE,101,TRUE
4815,Little Picacho Wilderness - Yuma Field Office,CA,2948,Bureau of Land Management,"National Public Lands
",Sonoran Desert,12,939,,FALSE,617,TRUE
900258,Hill River State Forest,MN,70352,Minnesota Department of Natural Resources,State Resource Management Area,Superior Mixed Forest,11,942,,FALSE,777,TRUE
900515,Seney National Wildlife Refuge,MI,91706,U.S. Fish & Wildlife Service,National Wildlife Refuge,Great Lakes,4,948,102,TRUE,102,TRUE
6055,Laurel Fork North Wilderness,WV,6048,USDA Forest Service,,Central Appalachian Forest,14,952,,FALSE,778,TRUE
3323,Red Buttes Wilderness - Rogue River National Forest,"CA, OR",16289,US Forest Service,National Forest,Klamath Mountains,13,965,,FALSE,779,TRUE
5116,Kimberling Creek NF Wilderness Area,VA,5685,USDA Forest Service,,Central Appalachian Forest,15,966,,FALSE,908,TRUE
2823,Tiffany IRA - Okanogan National Forest,WA,21750,US Forest Service,Inventoried Roadless Area,Okanagan,12,970,,FALSE,734,TRUE
3719,Bald Knob Wilderness - Shawnee National Forest,IL,5800,US Forest Service,National Forest,Ozarks,2,971,103,TRUE,103,TRUE
826,Rainbow Lake Wilderness - Chequamegon National Forest,WI,7135,US Forest Service,National Forest,Superior Mixed Forest,12,974,,FALSE,813,TRUE
7458,Sundown Wild Forest,NY,29120,NYS Department of Environmental Conservation,Nature,High Allegheny Plateau,7,976,418,TRUE,493,TRUE
894,Pot Mountain IRA - Clearwater National Forest,ID,50871,US Forest Service,Inventoried Roadless Area,Canadian Rocky Mountains,17,980,,FALSE,961,TRUE
912,Pine Creek Wilderness - Cleveland National Forest,CA,13233,US Forest Service,National Forest,California South Coast,15,982,,FALSE,962,TRUE
313,Beltrami Wildlife Management Area,MN,34381,U.S. Fish & Wildlife Service,Conservation Area,Superior Mixed Forest,13,983,298,TRUE,298,TRUE
2073,Split Rock WSA - Lander Field Office,WY,14075,Bureau of Land Management,Wilderness Study Area,Wyoming Basins,17,984,,FALSE,876,TRUE
900227,Grandmother Mountain IRA - St. Joe National Forest,ID,18950,US Forest Service,Inventoried Roadless Area,Canadian Rocky Mountains,18,987,,FALSE,681,TRUE
5200,Rich Hole NF Wilderness Area,VA,6553,USDA Forest Service,,Central Appalachian Forest,16,991,,FALSE,934,TRUE
3704,Castle Crags Wilderness - Shasta National Forest,CA,10521,US Forest Service,National Forest,Klamath Mountains,14,995,,FALSE,814,TRUE
900559,Ten Lakes #683 IRA - Kootenai National Forest,MT,38296,US Forest Service,Inventoried Roadless Area,Canadian Rocky Mountains,19,1001,,FALSE,909,TRUE
900130,Cow Creek - Upper Missouri Breaks National Monument,MT,12325,Bureau of Land Management,,Northern Great Plains Steppe,5,1017,419,TRUE,494,TRUE
3949,Big Creek IRA - St. Joe National Forest,ID,69555,US Forest Service,Inventoried Roadless Area,Canadian Rocky Mountains,20,1021,,FALSE,989,TRUE
1372,Gearhart Mountain Wilderness - Fremont National Forest,OR,21688,US Forest Service,National Forest,East Cascades - Modoc Plateau,11,1023,237,TRUE,237,TRUE
2234,Cross Mountain WSA - Little Snake Field Office,CO,14268,Bureau of Land Management,Wilderness Study Area,Wyoming Basins,18,1025,,FALSE,990,TRUE
900067,Bosque Del Apache National Wildlife Refuge,NM,57477,U.S. Fish & Wildlife Service,National Wildlife Refuge,Chihuahuan Desert,5,1036,362,TRUE,366,TRUE
900303,Lake Chelan National Recreation Area,WA,60916,National Park Service,National Recreation Area,East Cascades - Modoc Plateau,12,1044,,FALSE,935,TRUE
2841,Upper Skokomish IRA - Olympic National Forest,WA,9264,US Forest Service,Inventoried Roadless Area,Pacific Northwest Coast,10,1045,466,TRUE,618,TRUE
5052,Big Draft Wilderness,WV,5147,USDA Forest Service,,Central Appalachian Forest,17,1048,,FALSE,963,TRUE
2564,Raider Basin - Modoc National Forest,CA,6182,US Forest Service,,East Cascades - Modoc Plateau,13,1050,,FALSE,877,TRUE
900424,Picacho ACEC - El Centro Field Office,CA,179553,Bureau of Land Management,Area of Critical Environmental Concern / National Public Lands,Sonoran Desert,13,1053,,FALSE,427,TRUE
7371,Windham-Blackhead Range Wilderness,NY,17038,NYS Department of Environmental Conservation,Nature,High Allegheny Plateau,8,1058,445,TRUE,556,TRUE
3877,Trinity Alps Wilderness - Six Rivers National Forest,CA,28862,US Forest Service,National Forest,Klamath Mountains,15,1063,,FALSE,847,TRUE
2771,09177 - Le Roy Creek IRA - Nicolet National Forest,"MI, WI",8109,US Forest Service,Inventoried Roadless Area,Superior Mixed Forest,14,1067,,FALSE,910,TRUE
900254,Herd Creek Watershed ACEC - Challis Field Office,ID,16314,Bureau of Land Management,Area of Critical Environmental Concern / National Public Lands,Middle Rockies - Blue Mountains,71,1070,,FALSE,780,TRUE
7080,Red Rim-Grizzly Wildlife Habitat Management Area - Rawlins Field Office,WY,26220,Bureau of Land Management & State of Wyoming,National Public Lands,Wyoming Basins,19,1074,,FALSE,936,TRUE
4632,Stormy Mtn. IRA - Wenatchee National Forest,WA,32612,US Forest Service,Inventoried Roadless Area,East Cascades - Modoc Plateau,14,1075,,FALSE,964,TRUE
2918,Mecca Hills Wilderness - Palm Springs/S. Coast Field Office,CA,25331,Bureau of Land Management,"National Public Lands
",Sonoran Desert,14,1097,299,TRUE,299,TRUE
4068,Ten Thousand Islands National Wildlife Refuge,FL,12078,U.S. Fish & Wildlife Service,National Wildlife Refuge,Tropical Florida,5,1099,300,TRUE,300,TRUE
328,Bighorn Canyon National Recreation Area,"MT, WY",42220,National Park Service,National Recreation Area,Wyoming Basins,20,1107,,FALSE,965,TRUE
3501,Santa Rosa And San Jacinto - San Bernardino National Forest,CA,19446,US Forest Service,,California South Coast,17,1123,,FALSE,937,TRUE
6629,Wolf Lake State Forest,NY,4366,NYS Department of Environmental Conservation,State Forest,St. Lawrence - Champlain Valley,2,1127,104,TRUE,104,TRUE
3069,Pocosin Lakes National Wildlife Refuge,NC,106898,U.S. Fish & Wildlife Service,National Wildlife Refuge,Mid-Atlantic Coastal Plain,3,1130,238,TRUE,238,TRUE
2855,Sylvania Wilderness - Ottawa National Forest,"MI, WI",15185,US Forest Service,National Forest,Superior Mixed Forest,15,1135,,FALSE,938,TRUE
5594,Canaan Valley National Wildlife Refuge,WV,9089,US Fish and Wildlife Service,National Wildlife Refuge,Central Appalachian Forest,18,1136,105,TRUE,105,TRUE
900114,Clark National Forest - Lewis,MT,39333,US Forest Service,Inventoried Roadless Area,Northern Great Plains Steppe,6,1141,170,TRUE,170,TRUE
1218,Indian Pass Wilderness - El Centro Field Office,CA,31195,Bureau of Land Management,"National Public Lands
",Sonoran Desert,15,1146,,FALSE,966,TRUE
2681,Natchez Trace Parkway,"AL, MS, TN",21228,National Park Service,,Interior Low Plateau,2,1162,106,TRUE,106,TRUE
900428,Pine Island State Forest,MN,619303,Minnesota Department of Natural Resources,State Resource Management Area,Superior Mixed Forest,16,1164,,FALSE,967,TRUE
900592,Upper Missouri Breaks National Monument,MT,16320,Bureau of Land Management,Wild and Scenic River,Northern Great Plains Steppe,7,1184,482,TRUE,682,TRUE
900122,Congaree National Park,SC,24059,National Park Service,National Park,Mid-Atlantic Coastal Plain,4,1203,390,TRUE,428,TRUE
900187,Fort Peck Recreation Area - Charles M. Russell NWR,MT,13156,Unknown,Wilderness Study Area,Northern Great Plains Steppe,8,1204,490,TRUE,735,TRUE
900357,Mojave Trails National Monument - Needles Field Office,CA,374920,Bureau of Land Management,National Monument,Mojave Desert,35,1212,,FALSE,815,TRUE
2991,Beaver Basin Wilderness,MI,10771,National Park Service,,Great Lakes,5,1215,363,TRUE,367,TRUE
2858,Wild and Scenic Rivers - Wild - Ottawa National Forest,MI,8269,US Forest Service,Wild and Scenic River,Superior Mixed Forest,17,1228,,FALSE,429,TRUE
7806,San Felipe Valley Wildlife Area,CA,14328,California Department of Fish and Wildlife,State Conservation Area,California South Coast,18,1230,,FALSE,781,TRUE
5314,Kabetogama State Forest,MN,4833,Minnesota Department of Natural Resources,State Resource Management Area,Superior Mixed Forest,18,1232,,FALSE,878,TRUE
1581,Hassayampa River Canyon - Hassayampa Field Office,AZ,11823,Bureau of Land Management,"National Public Lands
",Sonoran Desert,17,1233,,FALSE,911,TRUE
4721,White Sands National Park,NM,148226,National Park Service,National Park,Chihuahuan Desert,6,1238,171,TRUE,171,TRUE
213,Bighorn Mountain Wilderness - Barstow Field Office,CA,26531,Bureau of Land Management,"National Public Lands
",California South Coast,19,1245,,FALSE,991,TRUE
3723,Clear Springs Wilderness - Shawnee National Forest,IL,4730,US Forest Service,National Forest,Ozarks,3,1278,239,TRUE,239,TRUE
1588,Kevin Rim ACEC - Havre Field Office,MT,3464,Bureau of Land Management,Area of Critical Environmental Concern,Fescue-Mixed Grass Prairie,2,1294,107,TRUE,107,TRUE
4285,Chanchelulla Wilderness - Trinity National Forest,CA,8021,US Forest Service,National Forest,Klamath Mountains,16,1295,,FALSE,939,TRUE
900015,Angelina National Forest,TX,144219,US Forest Service,National Forest,West Gulf Coastal Plain,3,1297,240,TRUE,240,TRUE
401,Black Rock Desert - Black Rock Field Office,NV,314920,Bureau of Land Management,"National Public Lands
",Great Basin,62,1298,108,TRUE,108,TRUE
2037,Fish Creek Rim - Lakeview District Lakeview Field Office,OR,6081,Bureau of Land Management,,Columbia Plateau,34,1303,,FALSE,940,TRUE
900085,Cache Creek Corridor - Ukiah Field Office,CA,7334,Bureau of Land Management,,Great Central Valley,5,1305,301,TRUE,301,TRUE
3170,Rice Lake National Wildlife Refuge,MN,16638,U.S. Fish & Wildlife Service,National Wildlife Refuge,Superior Mixed Forest,19,1314,,FALSE,619,TRUE
900532,Smith River NRA - Six Rivers National Forest,"CA, OR",208438,US Forest Service,National Recreation Area / Wild and Scenic River,Klamath Mountains,17,1321,,FALSE,968,TRUE
2887,Leatherwood Wilderness - Ozark National Forest,AR,16631,US Forest Service,National Forest,Ozarks,4,1322,302,TRUE,302,TRUE
2904,Beauty Mountain Wilderness - Palm Springs/S. Coast Field Office,CA,10664,Bureau of Land Management,"National Public Lands
",California South Coast,20,1328,,FALSE,879,TRUE
5688,Hickory Creek Wilderness Area,PA,9053,USDA Forest Service,,High Allegheny Plateau,9,1347,391,TRUE,430,TRUE
900109,Chuckwalla ACEC - Palm Springs/S. Coast Field Office,CA,369572,Bureau of Land Management,Area of Critical Environmental Concern / National Public Lands,Sonoran Desert,19,1375,,FALSE,880,TRUE
900618,Wild Rogue Wilderness - Siskiyou National Forest,OR,22680,US Forest Service,National Forest / Wild and Scenic River,Klamath Mountains,18,1380,,FALSE,992,TRUE
1640,Charles C. Deam Wilderness - Hoosier National Forest,IN,11595,US Forest Service,National Forest,Interior Low Plateau,3,1381,241,TRUE,241,TRUE
6828,Susquehannock State Forest - Hammersley Wild Area,PA,29829,PA Bureau of Forestry,State Forest,High Allegheny Plateau,10,1383,467,TRUE,620,TRUE
3695,Woolstaff IRA - Sequoia National Forest,CA,37530,US Forest Service,Inventoried Roadless Area,Great Central Valley,6,1386,420,TRUE,495,TRUE
2559,Mt. Bidwell IRA - Modoc National Forest,"CA, OR",11647,US Forest Service,Inventoried Roadless Area,East Cascades - Modoc Plateau,15,1392,,FALSE,621,TRUE
5516,Blackwater National Wildlife Refuge,MD,17484,US Fish and Wildlife Service,National Wildlife Refuge,Chesapeake Bay Lowlands,2,1404,242,TRUE,242,TRUE
1081,Dale Bumpers White River National Wildlife Refuge,AR,149285,U.S. Fish & Wildlife Service,National Wildlife Refuge,Mississippi River Alluvial Plain,1,1406,49,TRUE,49,TRUE
