"place_id","name","owner","eco_id","eco_name","states","acres","facets","veg","footprint","gap_min","gap_max","national_rank","ecoregion_rank","score_veg","score_facet_pct_eco","score_evt_pct_eco","score_intact","score_mgmt","score_desig","landscape_score","selection_score","landform_diff_min","veg_diff_min","combined_diff_50_50","complementarity_acres","quality_cutoff_rank","candidate_pool_size","weight_complementarity","weight_facets","weight_veg","weight_intact","weight_facet_pct_eco","weight_evt_pct_eco","weight_mgmt","weight_desig","run_id","run_ts","run_label","rank_top1000"
"900039","Big Bend National Park","NPS",17090,"Chihuahuan Desert","TX","780608","53","32","0.004",1,1,"59","2","53.4","28.1","34.9","99.5",100,100,"66.63","71.35","20.8","26.3","23.6","23.6",12,41,"0.20","5","5","30","20","20","15","5","721","2026-03-24 16:58:26.646517","iterative_landform_veg_top_pct_floor_v2","80"
"900624","Yellowstone National Park","NPS",17048,"Utah-Wyoming Rocky Mountains","ID, MT, WY","2182100","99","28","0.005",1,1,"66","2","46.6","27.6","29.2","99.3",100,100,"66.33","69.41","27.4","3.3","15.4","15.4",62,309,"0.20","5","5","30","20","20","15","5","680","2026-03-24 16:55:30.382072","iterative_landform_veg_top_pct_floor_v2","81"
"322","Big Cypress National Preserve","NPS",17101,"Tropical Florida","FL","681487","8","22","0.040",1,1,"69","2","36.2","29.9","54.4","94.5",100,75,"65.98","67.74","1.0","16.5","8.8","8.8",12,23,"0.20","5","5","30","20","20","15","5","701","2026-03-24 16:57:00.610125","iterative_landform_veg_top_pct_floor_v2","82"
"900307","Lake Mead National Recreation Area","NPS",17091,"Mojave Desert","AZ, NV","1281473","94","40","0.060",1,2,"76","7","67.2","39.2","45.0","91.8",100,0,"65.45","74.15","40.9","46.1","43.5","43.5",33,161,"0.20","5","5","30","20","20","15","5","663","2026-03-24 16:54:13.777996","iterative_landform_veg_top_pct_floor_v2","83"
"900084","Cabeza Prieta National Wildlife Refuge","FWS",17095,"Sonoran Desert","AZ","853879","51","19","0.003",1,2,"85","2","31.0","39.1","33.8","99.6",100,50,"64.97","75.25","55.5","47.2","51.4","51.4",24,116,"0.20","5","5","30","20","20","15","5","712","2026-03-24 16:57:48.117797","iterative_landform_veg_top_pct_floor_v2","84"
"900234","Great Sand Dunes National Park","NPS",17045,"Southern Rocky Mountains","CO","89233","34","32","0.016",1,2,"98","3","53.4","17.9","39.7","97.8",100,100,"64.49","79.25","76.8","70.7","73.8","73.8",114,570,"0.20","5","5","30","20","20","15","5","673","2026-03-24 16:54:58.689328","iterative_landform_veg_top_pct_floor_v2","85"
"398","Black Elk Wilderness - Black Hills National Forest","UFS",17028,"Black Hills","SD","12547","28","12","0.049",1,1,"105","3","19.0","55.6","34.7","93.3",100,25,"64.04","73.64","38.2","57.7","48.0","48.0",12,10,"0.20","5","5","30","20","20","15","5","664","2026-03-24 16:54:17.802827","iterative_landform_veg_top_pct_floor_v2","86"
"2810","Lake Chelan-Sawtooth Wilderness - Okanogan National Forest","UFS",17040,"Okanagan","WA","96235","32","31","0.006",1,1,"127","2","51.7","21.3","48.4","99.2",100,25,"63.44","65.26","3.3","14.8","9.1","9.1",12,42,"0.20","5","5","30","20","20","15","5","678","2026-03-24 16:55:21.774463","iterative_landform_veg_top_pct_floor_v2","87"
"900213","Gold Butte Part A ACEC - Las Vegas Field Office","BLM",17094,"Mojave Desert","NV","179397","68","20","0.007",1,2,"132","3","32.8","49.0","19.5","99.0",100,25,"63.24","69.60","29.9","33.7","31.8","31.8",36,176,"0.20","5","5","30","20","20","15","5","671","2026-03-24 16:54:49.683731","iterative_landform_veg_top_pct_floor_v2","88"
"900093","Carrizo Plain National Monument - Bakersfield Field Office","BLM",17085,"California Central Coast","CA","211945","45","18","0.071",1,2,"138","4","29.3","35.1","37.1","90.3",100,75,"63.03","73.27","50.4","52.0","51.2","51.2",19,91,"0.20","5","5","30","20","20","15","5","730","2026-03-24 16:59:05.665572","iterative_landform_veg_top_pct_floor_v2","89"
"3713","Mt. Shasta Wilderness - Shasta National Forest","UFS",17035,"Klamath Mountains","CA","35164","76","24","0.013",1,1,"156","3","39.7","34.4","28.6","98.2",100,25,"62.48","70.32","17.7","60.7","39.2","39.2",23,113,"0.20","5","5","30","20","20","15","5","727","2026-03-24 16:58:52.660618","iterative_landform_veg_top_pct_floor_v2","90"
"3700","Sevilleta National Wildlife Refuge","FWS",17027,"Arizona-New Mexico Mountains","NM","227456","19","53","0.046",2,2,"168","4","89.7","9.6","55.3","93.7",90,50,"62.10","75.86","63.6","73.9","68.8","68.8",24,119,"0.20","5","5","30","20","20","15","5","714","2026-03-24 16:57:56.735717","iterative_landform_veg_top_pct_floor_v2","91"
"1602","Gates Of The Mountains Wilderness - Helena National Forest","UFS",17037,"Middle Rockies - Blue Mountains","MT","28424","58","34","0.008",1,1,"214","7","56.9","16.0","38.5","98.9",100,25,"61.32","65.86","5.3","40.1","22.7","22.7",92,460,"0.20","5","5","30","20","20","15","5","675","2026-03-24 16:55:08.153179","iterative_landform_veg_top_pct_floor_v2","92"
"4540","Browns Park ACEC - Vernal Field Office","BLM",17097,"Wyoming Basins","UT","15883","44","33","0.032",2,2,"290","3","55.2","18.5","44.7","95.6",90,25,"60.08","71.28","55.7","56.3","56.0","56.0",20,97,"0.20","5","5","30","20","20","15","5","692","2026-03-24 16:56:22.245868","iterative_landform_veg_top_pct_floor_v2","93"
"900136","Craters Of The Moon National Monument","NPS",17092,"Columbia Plateau","ID","455066","46","30","0.007",1,2,"314","5","50.0","11.8","26.1","99.0",100,75,"59.84","76.20","83.7","79.8","81.8","81.8",63,311,"0.20","5","5","30","20","20","15","5","729","2026-03-24 16:59:01.215959","iterative_landform_veg_top_pct_floor_v2","94"
"783","Channel Islands National Park","NPS",17086,"California South Coast","CA","67899","17","17","0.006",1,1,"370","5","27.6","7.7","30.1","99.2",100,100,"59.17","65.27","33.2","27.8","30.5","30.5",25,125,"0.20","5","5","30","20","20","15","5","672","2026-03-24 16:54:54.250259","iterative_landform_veg_top_pct_floor_v2","95"
"6161","Wind Wolves Preserve","NGO",17087,"Great Central Valley","CA","91635","50","28","0.117",2,2,"591","4","46.6","32.7","42.8","84.0",90,0,"57.56","62.56","18.2","31.7","25.0","25.0",12,60,"0.20","5","5","30","20","20","15","5","697","2026-03-24 16:56:43.573277","iterative_landform_veg_top_pct_floor_v2","96"
"900023","Badlands National Park","NPS",17072,"Northern Great Plains Steppe","SD","109521","30","16","0.023",1,2,"616","3","25.9","13.8","17.2","96.8",100,100,"57.38","68.72","42.9","70.4","56.7","56.7",27,133,"0.20","5","5","30","20","20","15","5","674","2026-03-24 16:55:03.724221","iterative_landform_veg_top_pct_floor_v2","97"
"5273","Santee Coastal Reserve Wildlife Management Area","SNR",17036,"Mid-Atlantic Coastal Plain","SC","25572","14","24","0.031",2,2,"858","2","39.7","25.1","33.1","95.7",90,0,"56.22","65.06","1.7","86.6","44.2","44.2",16,79,"0.20","5","5","30","20","20","15","5","690","2026-03-24 16:56:13.813486","iterative_landform_veg_top_pct_floor_v2","98"
"5397","San Juan Islands National Monument - Cypress Island Natural Resources Conservation Area","SNR",17051,"Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests","WA","2716","15","15","0.150",2,2,"866","2","24.1","15.4","52.1","79.4",90,75,"56.18","57.32","4.8","6.6","5.7","5.7",12,5,"0.20","5","5","30","20","20","15","5","667","2026-03-24 16:54:31.785521","iterative_landform_veg_top_pct_floor_v2","99"
"6753","Elk State Forest - Quehanna Wild Area","SNR",17010,"High Allegheny Plateau","PA","21319","17","16","0.020",1,1,"923","6","25.9","25.3","24.7","97.3",100,0,"55.95","60.57","45.9","0.2","23.1","23.1",33,163,"0.20","5","5","30","20","20","15","5","713","2026-03-24 16:57:52.441447","iterative_landform_veg_top_pct_floor_v2","100"
"3395","Garden Park ACEC - Royal Gorge Field Office","BLM",17066,"Central Shortgrass Prairie","CO","2700","25","26","0.098",2,2,"930","2","43.1","17.6","44.1","86.6",90,25,"55.93","64.69","40.2","47.3","43.8","43.8",12,26,"0.20","5","5","30","20","20","15","5","683","2026-03-24 16:55:43.757302","iterative_landform_veg_top_pct_floor_v2","101"
"900515","Seney National Wildlife Refuge","FWS",17009,"Great Lakes","MI","91706","15","25","0.019",1,2,"948","4","41.4","10.4","22.9","97.4",100,50,"55.86","68.80","80.8","48.5","64.7","64.7",44,219,"0.20","5","5","30","20","20","15","5","702","2026-03-24 16:57:04.873235","iterative_landform_veg_top_pct_floor_v2","102"
"3719","Bald Knob Wilderness - Shawnee National Forest","UFS",17018,"Ozarks","IL","5800","29","7","0.063",1,1,"971","2","10.3","43.8","10.0","91.4",100,25,"55.76","61.52","55.6","2.0","28.8","28.8",23,113,"0.20","5","5","30","20","20","15","5","728","2026-03-24 16:58:56.934729","iterative_landform_veg_top_pct_floor_v2","103"
"6629","Wolf Lake State Forest","SDC",17022,"St. Lawrence - Champlain Valley","NY","4366","20","25","0.134",3,3,"1127","2","41.4","43.4","47.7","81.6",65,0,"55.07","62.43","71.7","1.9","36.8","36.8",12,10,"0.20","5","5","30","20","20","15","5","704","2026-03-24 16:57:13.63052","iterative_landform_veg_top_pct_floor_v2","104"
"5594","Canaan Valley National Wildlife Refuge","FED",17006,"Central Appalachian Forest","WV","9089","17","20","0.062",2,2,"1136","18","32.8","19.0","28.2","91.5",90,50,"55.00","63.90","46.9","42.1","44.5","44.5",47,233,"0.20","5","5","30","20","20","15","5","682","2026-03-24 16:55:39.192561","iterative_landform_veg_top_pct_floor_v2","105"
"2681","Natchez Trace Parkway","NPS",17011,"Interior Low Plateau","AL, MS, TN","21228","41","21","0.251",2,3,"1162","2","34.5","59.4","34.7","65.6",90,0,"54.89","59.25","43.5","0.1","21.8","21.8",16,76,"0.20","5","5","30","20","20","15","5","670","2026-03-24 16:54:45.235236","iterative_landform_veg_top_pct_floor_v2","106"
"1588","Kevin Rim ACEC - Havre Field Office","BLM",17071,"Fescue-Mixed Grass Prairie","MT","3464","27","15","0.049",2,2,"1294","2","24.1","21.9","26.9","93.3",90,25,"54.46","61.16","30.6","36.3","33.5","33.5",12,4,"0.20","5","5","30","20","20","15","5","685","2026-03-24 16:55:52.485663","iterative_landform_veg_top_pct_floor_v2","107"
"401","Black Rock Desert - Black Rock Field Office","BLM",17093,"Great Basin","NV","314920","54","20","0.002",1,1,"1298","62","32.8","13.4","18.4","99.7",100,0,"54.45","71.63","93.6","78.2","85.9","85.9",69,343,"0.20","5","5","30","20","20","15","5","665","2026-03-24 16:54:22.308765","iterative_landform_veg_top_pct_floor_v2","108"
"6210","Big South Fork N.R.R.A. - Big South Fork National River and Recreation Area","JNT",17008,"Cumberlands And Southern Ridge And Valley","KY, TN","69512","34","6","0.082",2,2,"1421","2","8.6","37.4","6.7","88.8",90,75,"54.10","58.66","43.6","2.0","22.8","22.8",19,94,"0.20","5","5","30","20","20","15","5","709","2026-03-24 16:57:35.2992","iterative_landform_veg_top_pct_floor_v2","109"
"2163","Lava Beds National Monument","NPS",17031,"East Cascades - Modoc Plateau","CA","18667","26","20","0.021",2,2,"1566","18","32.8","6.8","17.7","97.1",90,75,"53.65","67.67","82.1","58.0","70.1","70.1",23,113,"0.20","5","5","30","20","20","15","5","695","2026-03-24 16:56:35.033286","iterative_landform_veg_top_pct_floor_v2","110"
"2689","Necedah National Wildlife Refuge","FWS",17020,"Prairie-Forest Border","WI","43742","7","25","0.102",2,2,"1605","2","41.4","7.4","40.1","86.0",90,50,"53.55","58.29","19.0","28.4","23.7","23.7",12,49,"0.20","5","5","30","20","20","15","5","717","2026-03-24 16:58:09.531143","iterative_landform_veg_top_pct_floor_v2","111"
"1253","Ernest F. Hollings Ace Basin National Wildlife Refuge","FWS",17044,"South Atlantic Coastal Plain","SC","6653","14","16","0.030",2,2,"1644","2","25.9","15.0","20.0","95.9",90,50,"53.45","62.39","11.8","77.6","44.7","44.7",13,61,"0.20","5","5","30","20","20","15","5","720","2026-03-24 16:58:22.322634","iterative_landform_veg_top_pct_floor_v2","112"
"900387","Northwest Louisiana Game And Fish Preserve/clear Lake","SFW",17050,"West Gulf Coastal Plain","LA","22559","17","20","0.175",2,2,"1657","4","32.8","33.7","41.4","76.0",90,0,"53.43","65.25","44.1","74.1","59.1","59.1",12,13,"0.20","5","5","30","20","20","15","5","693","2026-03-24 16:56:26.546643","iterative_landform_veg_top_pct_floor_v2","113"
"6071","Chickahominy Wildlife Management Area","SFW",17007,"Chesapeake Bay Lowlands","VA","4657","18","13","0.212",2,2,"2129","4","20.7","61.1","19.5","70.9",90,0,"52.42","65.08","46.5","80.1","63.3","63.3",12,23,"0.20","5","5","30","20","20","15","5","691","2026-03-24 16:56:17.971564","iterative_landform_veg_top_pct_floor_v2","114"
"900352","Mingo National Wildlife Refuge","FWS",17013,"Mississippi River Alluvial Plain","MO","21426","21","18","0.119",1,2,"2421","2","29.3","20.8","15.1","83.7",100,50,"51.84","54.14","19.5","3.4","11.5","11.5",16,80,"0.20","5","5","30","20","20","15","5","696","2026-03-24 16:56:39.375975","iterative_landform_veg_top_pct_floor_v2","115"
"900102","Chassahowitzka National Wildlife Refuge","FWS",17033,"Florida Peninsula","FL","23746","7","14","0.085",1,2,"3022","2","22.4","8.3","18.4","88.3",100,50,"50.63","61.07","14.6","89.7","52.2","52.2",23,112,"0.20","5","5","30","20","20","15","5","669","2026-03-24 16:54:40.747955","iterative_landform_veg_top_pct_floor_v2","116"
"7054","Roseau River State Wildlife Management Area","SNR",17073,"Northern Tallgrass Prairie","MN","66943","14","21","0.029",3,3,"3232","2","34.5","18.4","29.2","96.0",65,0,"50.18","51.34","1.0","10.5","5.8","5.8",12,31,"0.20","5","5","30","20","20","15","5","715","2026-03-24 16:58:01.054619","iterative_landform_veg_top_pct_floor_v2","117"
"900617","Wichita Mountains Wildlife Refuge","FWS",17065,"Central Mixed-Grass Prairie","OK","59184","17","13","0.124",1,2,"3360","5","20.7","20.4","21.8","83.0",100,0,"49.84","62.38","75.7","49.7","62.7","62.7",12,25,"0.20","5","5","30","20","20","15","5","700","2026-03-24 16:56:56.284024","iterative_landform_veg_top_pct_floor_v2","118"
"7909","Buryanek Game Production Area","SFW",17069,"Dakota Mixed-Grass Prairie","SD","4657","16","13","0.076",3,3,"3429","5","20.7","30.8","27.0","89.6",65,0,"49.66","60.26","63.7","42.2","53.0","53.0",12,14,"0.20","5","5","30","20","20","15","5","699","2026-03-24 16:56:52.009498","iterative_landform_veg_top_pct_floor_v2","119"
"900365","Mount Greylock State Reservation","SPR",17012,"Lower New England / Northern Piedmont","MA","8336","24","30","0.222",1,1,"3929","4","50.0","18.9","28.1","69.5",100,0,"48.42","52.98","39.2","6.3","22.8","22.8",12,60,"0.20","5","5","30","20","20","15","5","676","2026-03-24 16:55:12.99412","iterative_landform_veg_top_pct_floor_v2","120"
"1113","Delta National Wildlife Refuge","FWS",17063,"Gulf Coast Prairies And Marshes","LA","50259","7","9","0.029",2,2,"3974","2","13.8","6.9","6.3","96.0",90,50,"48.31","50.43","0.4","20.8","10.6","10.6",12,35,"0.20","5","5","30","20","20","15","5","703","2026-03-24 16:57:09.313182","iterative_landform_veg_top_pct_floor_v2","121"
"900262","Hugo Wildlife Management Area","SDC",17017,"Ouachita Mountains","OK","12906","28","21","0.175",3,3,"3990","8","34.5","33.2","32.9","76.0",65,0,"48.28","59.96","97.1","19.7","58.4","58.4",12,45,"0.20","5","5","30","20","20","15","5","705","2026-03-24 16:57:17.908154","iterative_landform_veg_top_pct_floor_v2","122"
"6634","Big Lazer Creek Wildlife Management Area","SNR",17019,"Piedmont","GA","5873","20","7","0.050",2,2,"4051","2","10.3","21.9","6.0","93.1",90,0,"48.08","52.26","31.0","10.8","20.9","20.9",14,66,"0.20","5","5","30","20","20","15","5","718","2026-03-24 16:58:13.775311","iterative_landform_veg_top_pct_floor_v2","123"
"900474","Sabine National Forest","UFS",17046,"West Gulf Coastal Plain","TX","120428","11","20","0.126",1,3,"4181","3","32.8","10.6","26.5","82.7",90,0,"47.66","54.76","44.1","26.9","35.5","35.5",12,27,"0.20","5","5","30","20","20","15","5","687","2026-03-24 16:56:01.016136","iterative_landform_veg_top_pct_floor_v2","124"
"6219","City Greenspace","LOC",17026,"Willamette Valley - Puget Trough - Georgia Basin: Temperate Broadleaf And Mixed Forests","OR","3663","15","9","0.137",3,3,"4357","2","13.8","30.6","28.5","81.2",65,0,"47.03","58.31","83.8","29.0","56.4","56.4",12,6,"0.20","5","5","30","20","20","15","5","686","2026-03-24 16:55:56.757487","iterative_landform_veg_top_pct_floor_v2","125"
"6637","Hannahatchee Creek Wildlife Mgmt Area","SNR",17032,"East Gulf Coastal Plain","GA","5207","13","8","0.042",2,2,"4381","12","12.1","12.8","8.3","94.2",90,0,"46.94","58.76","73.2","45.0","59.1","59.1",15,75,"0.20","5","5","30","20","20","15","5","681","2026-03-24 16:55:34.954815","iterative_landform_veg_top_pct_floor_v2","126"
"2442","Maxwell National Wildlife Refuge","FWS",17075,"Southern Shortgrass Prairie","NM","2747","7","19","0.118",2,2,"4389","5","31.0","3.7","16.5","83.8",90,50,"46.91","66.41","98.3","96.6","97.5","97.5",12,26,"0.20","5","5","30","20","20","15","5","688","2026-03-24 16:56:05.283776","iterative_landform_veg_top_pct_floor_v2","127"
"2427","Marais Des Cygnes National Wildlife Refuge","FWS",17074,"Osage Plains/Flint Hills Prairie","KS, MO","6991","7","9","0.215",2,2,"5106","3","13.8","12.1","15.6","70.5",90,50,"43.56","50.82","32.4","40.2","36.3","36.3",12,32,"0.20","5","5","30","20","20","15","5","668","2026-03-24 16:54:36.246178","iterative_landform_veg_top_pct_floor_v2","128"
"900198","Freedom Hills Wildlife Management Area","STA",17024,"Upper East Gulf Coastal Plain","AL","26711","16","7","0.114",2,2,"5155","6","10.3","11.0","7.0","84.4",90,0,"43.37","50.31","63.3","6.0","34.7","34.7",12,41,"0.20","5","5","30","20","20","15","5","716","2026-03-24 16:58:05.280335","iterative_landform_veg_top_pct_floor_v2","129"
"900065","Bombay Hook National Wildlife Refuge","FED",17014,"North Atlantic Coast","DE","12555","7","13","0.228",2,2,"5199","2","20.7","13.1","13.5","68.7",90,50,"43.14","56.70","67.1","68.4","67.8","67.8",12,22,"0.20","5","5","30","20","20","15","5","719","2026-03-24 16:58:17.999844","iterative_landform_veg_top_pct_floor_v2","130"
"7042","Mason Mountain Wildlife Management Area","SPR",17070,"Edwards Plateau","TX","5307","20","10","0.130",3,3,"5360","6","15.5","18.6","14.1","82.2",65,0,"42.28","55.66","66.3","67.4","66.9","66.9",12,18,"0.20","5","5","30","20","20","15","5","707","2026-03-24 16:57:26.578205","iterative_landform_veg_top_pct_floor_v2","131"
"5269","Erie National Wildlife Refuge","FED",17025,"Western Allegheny Plateau","PA","9003","12","12","0.337",1,1,"5542","19","19.0","14.1","18.2","53.8",100,50,"41.37","49.41","68.0","12.3","40.2","40.2",20,100,"0.20","5","5","30","20","20","15","5","694","2026-03-24 16:56:30.764363","iterative_landform_veg_top_pct_floor_v2","132"
"4830","Union Ridge Conservation Area","UNK",17067,"Central Tallgrass Prairie","MO","8208","11","10","0.163",3,3,"5764","11","15.5","16.1","14.4","77.6",65,0,"40.20","53.28","82.5","48.3","65.4","65.4",14,70,"0.20","5","5","30","20","20","15","5","689","2026-03-24 16:56:09.566506","iterative_landform_veg_top_pct_floor_v2","133"
"7691","Lake Chickasha","LOC",17068,"Crosstimbers And Southern Tallgrass Prairie","OK","5100","11","15","0.160",3,3,"5987","5","24.1","8.2","12.2","78.1",65,0,"38.76","46.94","12.9","68.8","40.9","40.9",12,36,"0.20","5","5","30","20","20","15","5","723","2026-03-24 16:58:35.28413","iterative_landform_veg_top_pct_floor_v2","134"
